species_guid,record_guid,scientific_name,species_type,medium_guid,medium_scientific_name,description,medium_type,reference_id,reference_name,page,author,created_time,editor,update_time,temp_guid,temp_scientific_name,named_year
4d554aa5-d436-4d1f-9e42-8861abbb743f,ddab0b50-c48d-4d3c-97b6-0e1053b8b804,Xylella fastidiosa,有害生物,f1fd16da-84aa-471b-85d2-d4b2be690249,Xyphon fulgidum,光亮尖头叶蝉Xyphon fulgidum是木质部难养菌Xylella fastidiosa的传播媒介昆虫。木质部难养菌是葡萄皮尔斯病（Pierce’s disease）和苜蓿矮缩病（alfalfa dwarf）以及杏仁叶焦病（almond leaf scorch）的病原菌。,媒介,16422445,The biology of xylem fluid-feeding insect vectors of Xylella fastidiosa and their relation to disease epidemiology,,王乃扬,2023-08-07 17:08:30,王乃扬,2023-08-07 17:08:30,,,"(Nottingham, 1932)"
4d554aa5-d436-4d1f-9e42-8861abbb743f,9473760a-515e-43e2-8141-888018c789eb,Xylella fastidiosa,有害生物,185E2DB4-4AF3-4BB3-9A6D-323722BD4F3E,Diceroprocta apache,,媒介,161570,作物保护大全检索系统2016（Crop Protection Compendium 2016）,,cpqis.zhangweidong,2016-11-10 16:55:48,,,4D554AA5-D436-4D1F-9E42-8861ABBB743F,Xylella fastidiosa,(Davis)
4d554aa5-d436-4d1f-9e42-8861abbb743f,3caf5ac5-e381-4142-8309-fda85ce9abe3,Xylella fastidiosa,有害生物,E0CE5951-7B52-4CAE-B6C9-61BD2DDA169A,Dorisiana viridis,,媒介,161570,作物保护大全检索系统2016（Crop Protection Compendium 2016）,,cpqis.zhangweidong,2016-11-10 16:55:34,,,4D554AA5-D436-4D1F-9E42-8861ABBB743F,Xylella fastidiosa,"(Olivier, 1790)"
9953ec25-4c55-4597-847a-34fe3bc25c55,e1bf6fb0-bba9-4fab-93dc-97210cd45364,Rhadinaphelenchus cocophilus,有害生物,9953EC25-4C55-4597-847A-34FE3BC25C55,Rhadinaphelenchus cocophilus,,媒介,2011,,,suhan,,,,9953EC25-4C55-4597-847A-34FE3BC25C55,Rhadinaphelenchus cocophilus,"(Cobb, 1919) Baujard, 1989"
96cc659c-f958-4642-ae87-192c50783cc8,694e5c80-068e-4d5b-89e8-60411d28630e,Paralongidorus maximus,有害生物,11D3B050-FDD8-4AA2-80E2-F69A304C777C,Tomato black ring virus,,媒介,169512,"Plant-parasitic nematodes of potential phytosanitary importance, their main hosts and reported yield losses",,cpqis.bianyong,2022-07-14 14:44:35,,,96CC659C-F958-4642-AE87-192C50783CC8,Paralongidorus maximus,
96cc659c-f958-4642-ae87-192c50783cc8,95c25b48-08e6-4590-a447-b07584cb31a4,Paralongidorus maximus,有害生物,2832B432-C19E-4E96-BA97-52CF3F738AC1,Cherry leaf roll virus,,媒介,169512,"Plant-parasitic nematodes of potential phytosanitary importance, their main hosts and reported yield losses",,cpqis.bianyong,2022-07-14 14:43:14,,,96CC659C-F958-4642-AE87-192C50783CC8,Paralongidorus maximus,
96cc659c-f958-4642-ae87-192c50783cc8,807e2eb0-716f-43f3-9223-a575c8d93972,Paralongidorus maximus,有害生物,B4281D30-1470-4559-A148-37D29C644619,Strawberry latent ringspot virus,,媒介,2985,Strawberry latent ringspot virus,,zhangjianjun,,,,96CC659C-F958-4642-AE87-192C50783CC8,Paralongidorus maximus,
8d85eb2a-7f12-41bd-ba1d-342e2bedb559,724343af-3f3c-4408-a712-66ee48034836,Candidatus Liberibacter asiaticus,有害生物,fb8f73bd-4a0c-4604-b4a9-2fcb1972a42f,Diaphorina citri,喜食嫩梢，带菌木虱中的CLas 首先在嫩叶中定殖并积累。,媒介,18181926,黄龙病菌在4个品种柑橘果枝内的时空分布,,王乃扬,2023-06-03 18:24:15,王乃扬,2023-06-03 18:24:15,,,(Kuwayana)
8c55c1eb-b59c-4f27-9478-834f4eac803f,c06b5895-8342-494c-9609-8fd65060fee1,Aphelenchoides fragariae,有害生物,D26B63AD-5CA5-4E84-A6C1-C72C24D78376,Chaethothurium,"Plant parts liable to carry the pest in trade/transport: 植物某些部位能运输有害物质。 Bulbs/tubers/corms/rhizomes: Eggs, juveniles, adults; borne internally; borne externally; visible under light microscope.鳞茎，块茎，球茎，根茎：卵，幼体，成体。内部，外部，在光学显微镜下都能看的见。
 - Growing medium accompanying plants: Eggs, juveniles, adults; borne externally; visible under light microscope.处于正在成长期的植物：
 - Flowers/inflorescences/cones/calyx: Eggs, juveniles, adults; borne internally; borne externally; visible under light microscope.花，花序，圆锥细胞，花萼：
 - Leaves: Eggs, juveniles, adults; borne internally; borne externally; visible under light microscope.树叶：
 - Seedlings/micropropagated plants: Eggs, juveniles, adults; borne internally; borne externally; visible under light microscope.树苗：
 - Stems (above ground)/shoots/trunks/branches: Eggs, juveniles, adults; borne internally; borne externally; visible under light microscope.茎干，中继线，树枝：
 - True seeds (inc. grain): Eggs, juveniles, adults; borne externally; visible under light microscope.真正的种子：

Plant parts not known to carry the pest in trade/transport:植物有些部位不能运输有害物质。
 - Bark树皮：
 - Fruits (inc. pods)果实；
 - Roots根：
 - Wood.

Transport pathways for long distance movement:长距离运输的方式：
 - Conveyances (transport vehicles)运输工具
 - Mail: With ornamentals邮件方式：观赏植物
 - Containers and packing集装箱：
 - Soil, gravel, water, etc.土壤，沙砾，水  等等
 - Travellers and baggage: With ornamentals旅行者：观赏植物",媒介,2017,Bursaphelenchus xylophilus (Steiner et Bührer ) Nickle,,suhan,,,,8C55C1EB-B59C-4F27-9478-834F4EAC803F,Aphelenchoides fragariae,spp.
daf52fa6-86f1-45a7-92f6-5cfb742d2626,ba57b426-e2c0-4383-bdb4-16a5413027c0,Haemaphysalis,动物疫病,976CD896-F893-4E77-A18F-1FCE45364AEF,equine piroplasmosis,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
daf52fa6-86f1-45a7-92f6-5cfb742d2626,252902d0-cb65-4ac8-8c43-2900a9c90f61,Haemaphysalis,动物疫病,E35A8AAD-60C9-4ECB-9374-17DE2F8D2488,Vesicular Stomatitis,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
daf52fa6-86f1-45a7-92f6-5cfb742d2626,67febee8-8b74-49b1-8d82-29ae0c29b5f1,Haemaphysalis,动物疫病,72DE1DA7-1E37-4E68-9F1B-9A36B2DA7112,Lyme disease,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
daf52fa6-86f1-45a7-92f6-5cfb742d2626,8f8ab15d-c8fc-48da-a276-57db2a90f242,Haemaphysalis,动物疫病,3E09A638-0992-4C5B-9DBA-0A7706B87A38,Lymphocytic Choriomeningitis,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
daf52fa6-86f1-45a7-92f6-5cfb742d2626,8e3004c1-fc0b-42e3-8fea-6ecfc20e2df0,Haemaphysalis,动物疫病,DB1D5DCD-4EFE-4D50-8E36-14000C511D67,Piroplasmosis,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
daf52fa6-86f1-45a7-92f6-5cfb742d2626,ec153d2c-6cac-4df5-be3a-d7edda38f525,Haemaphysalis,动物疫病,B456078C-220C-401F-9150-AF9E9DA602F6,Q Fever,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
daf52fa6-86f1-45a7-92f6-5cfb742d2626,72a2b872-7ce1-41ad-b4b0-f3f9475405d1,Haemaphysalis,动物疫病,7546B186-6084-40C4-9F05-40D953BC9E5B,Eperythrozoonosis,,媒介,,,,admin,2022-09-18 15:37:17,,,DAF52FA6-86F1-45A7-92F6-5CFB742D2626,Haemaphysalis,
4af8b32a-1011-4ff8-a9e5-370318f1b341,070fe28c-0312-44b2-b846-078d4e27b0cb,Aceria bakkeri,有害生物,D5B9BA70-5BAB-4CAA-B1F3-8167EDAAA1E2,Rice yellow mottle virus,,媒介,2956,Rice yellow mottle virus,,zhangjianjun,,,,4AF8B32A-1011-4FF8-A9E5-370318F1B341,Aceria bakkeri,
6807d7db-108a-4a32-b8db-fd87a2f74c72,90a0185c-bf52-4a7b-85b5-09c51ad16514,Hemitarsonemus tepidariorum,有害生物,B2D7654B-CA92-42B1-9E4B-CF7373255515,Peach rosette mosaic virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 14:46:27,,,6807D7DB-108A-4A32-B8DB-FD87A2F74C72,Hemitarsonemus tepidariorum,
6807d7db-108a-4a32-b8db-fd87a2f74c72,3f24b0eb-9de9-4d86-87df-77b88229d07a,Hemitarsonemus tepidariorum,有害生物,6407CCF4-4C8C-47ED-8DF5-DE4F8CDDE3AA,Tomato ringspot virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 14:45:58,,,6807D7DB-108A-4A32-B8DB-FD87A2F74C72,Hemitarsonemus tepidariorum,
6807d7db-108a-4a32-b8db-fd87a2f74c72,5815b6c0-a557-4be2-a8c6-04d793bd06d1,Hemitarsonemus tepidariorum,有害生物,BCD5C4E5-A9B4-4212-ADD6-B6F2F11C7EF4,Pea early-browning virus,,媒介,152570,GBT 24830-2009拟毛刺线虫属（传毒种类）检疫鉴定方法,,cpqis.huangjing,2017-06-16 11:45:09,,,6807D7DB-108A-4A32-B8DB-FD87A2F74C72,Hemitarsonemus tepidariorum,
618a3da0-379f-426a-ade8-156eb83dc7f1,90bc6f56-74ba-46a3-bc7e-267468f6b58b,Phyllocoptes fructiphilus,有害生物,03FA0011-D4C0-460B-BA7A-8AB586A0BB90,Rose rosette emaravirus,,媒介,169259,EPPO检疫性有害生物名录（2019版）的变化,,cpqis.chiyuanli,2021-12-21 15:05:31,,,618A3DA0-379F-426A-ADE8-156EB83DC7F1,Phyllocoptes fructiphilus,
618a3da0-379f-426a-ade8-156eb83dc7f1,67b4b7dc-251f-40aa-9bda-6f33760d28c4,Phyllocoptes fructiphilus,有害生物,03FA0011-D4C0-460B-BA7A-8AB586A0BB90,Rose rosette emaravirus,The movement into domestic roses is believed to be the work of the eriophyid mite vector (Phyllocoptes fructiphilus) from infected multiflora roses growing in proximity to a nursery or garden landscapes. The mites can be wind blown or may crawl from one plant to an adjacent one.,媒介,158808,,FDACS-P-01974,cpqis.wangnaiyang,2014-04-25 10:45:06,,,618A3DA0-379F-426A-ADE8-156EB83DC7F1,Phyllocoptes fructiphilus,
b4589288-8923-40f0-8cf9-c6e0309b42c3,4849a7e8-288f-4162-b049-ab30e942d8ca,Aceria tosichella,有害生物,33D66014-148D-4A90-88C0-45F7FC41AD23,Wheat streak mosaic virus,,媒介,169480,加拿大进口大麦中小麦线条花叶病毒检疫鉴定,,cpqis.wangnaiyang,2022-05-24 15:48:37,,,B4589288-8923-40F0-8CF9-C6E0309B42C3,Aceria tosichella,
b4589288-8923-40f0-8cf9-c6e0309b42c3,8096c408-7346-449b-9003-603a0dc557d5,Aceria tosichella,有害生物,40EEF01D-AACC-40F3-96A6-D86DB431F769,Triticum mosaic virus,,媒介,161401,CPC2016,,cpqis.zhengsizhu,2016-12-03 15:36:13,,,B4589288-8923-40F0-8CF9-C6E0309B42C3,Aceria tosichella,
b4589288-8923-40f0-8cf9-c6e0309b42c3,bfe395ca-e786-4197-b998-b21521eb1612,Aceria tosichella,有害生物,C914A97E-2A5A-42A9-B5CA-0FA1316AFD46,High Plains wheat mosaic emaravirus,"携带病毒的瘿螨在玉米叶片上取食时就将病毒传染给健康植株。在温室中的实验表明, 至少同时有50 个以上的带毒瘿螨才能有效地传播玉米高原病毒。",媒介,154596,玉米高原病毒病及其风险分析,88,cpqis.wangnaiyang,2013-01-05 13:44:43,,,B4589288-8923-40F0-8CF9-C6E0309B42C3,Aceria tosichella,
39663a00-936e-4ed0-9551-8c36875bea56,a9f17885-0a1a-456e-943c-affdbb7dd64e,Xiphinema rivesi,有害生物,DD517ACB-0FE4-4F42-84AE-C6A67009AC9A,Tobacco ringspot virus,在北美由该线虫传播。线虫在24小时内可以获毒，成虫和幼虫都可以传播。线虫的传播效率很高，可传播至多种植物。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,224,cpqis.wangnaiyang,2014-07-28 09:53:11,,,39663A00-936E-4ED0-9551-8C36875BEA56,Xiphinema rivesi,
39663a00-936e-4ed0-9551-8c36875bea56,3913cf4f-c302-4991-9d54-3a3330ac365b,Xiphinema rivesi,有害生物,6407CCF4-4C8C-47ED-8DF5-DE4F8CDDE3AA,Tomato ringspot virus,为美国东部地区传毒介体。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,210,cpqis.wangnaiyang,2014-07-25 11:04:47,,,39663A00-936E-4ED0-9551-8C36875BEA56,Xiphinema rivesi,
39663a00-936e-4ed0-9551-8c36875bea56,366dd2ba-09be-4cf4-8935-70d7f1d165d4,Xiphinema rivesi,有害生物,E6D99F71-974F-4F09-BAF1-FFAAC8028436,Cherry rasp leaf virus,,媒介,3047,Cherry rasp leaf virus,,zhangjianjun,,,,39663A00-936E-4ED0-9551-8C36875BEA56,Xiphinema rivesi,
fea6b673-73b7-4489-9557-174a734ddc60,1d73249f-1a01-48c5-ba63-46102607ca0a,Xiphinema italiae,有害生物,46F136FD-7C57-4EC2-ACC4-0B42ACDECC51,Grapevine fanleaf virus,,媒介,3138,Grapevine fanleaf virus,,zhangjianjun,,,,FEA6B673-73B7-4489-9557-174A734DDC60,Xiphinema italiae,
789fd058-ec2b-4a9d-84cf-145c123c8887,ad006c09-c074-4842-9f83-abd652153853,Xiphinema index,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 16:09:00,,,789FD058-EC2B-4A9D-84CF-145C123C8887,Xiphinema index,
789fd058-ec2b-4a9d-84cf-145c123c8887,13205b56-79bb-4bc8-9be0-29c1c50d4d5c,Xiphinema index,有害生物,46F136FD-7C57-4EC2-ACC4-0B42ACDECC51,Grapevine fanleaf virus,,媒介,3138,Grapevine fanleaf virus,,zhangjianjun,,,,789FD058-EC2B-4A9D-84CF-145C123C8887,Xiphinema index,
789fd058-ec2b-4a9d-84cf-145c123c8887,4475757d-77bd-4164-a393-75869849b96f,Xiphinema index,有害生物,283003A1-31A1-42CF-8CCF-14E66659585B,Grapevine chrome mosaic virus,,媒介,3123,Grapevine chrome mosaic virus,,zhangjianjun,,,,789FD058-EC2B-4A9D-84CF-145C123C8887,Xiphinema index,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,4300410e-d533-4796-899e-88690c96e5de,Xiphinema diversicaudatum,有害生物,626819AB-C9E6-4692-BAC1-B4C32E489B32,Carnation ringspot virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:54:48,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,e451ff7b-5a3a-42da-9d7e-2a8174d6a60d,Xiphinema diversicaudatum,有害生物,4A20B855-5AAB-4CAF-86C5-36293534206F,Raspberry ringspot virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:51:02,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,c161f1c4-b2af-4331-8976-8f1e9828ed57,Xiphinema diversicaudatum,有害生物,6522A546-5A5A-431A-90C8-9D9219E69C2E,Brome mosaic virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:50:40,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,dd5f0200-4fc2-4cf4-970c-1c5295d5dd73,Xiphinema diversicaudatum,有害生物,B4281D30-1470-4559-A148-37D29C644619,Strawberry latent ringspot virus,成虫和幼虫均能传毒，在无寄主情况下，病毒在剑线虫体内最长存活84天。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,183,cpqis.wangnaiyang,2014-07-17 15:25:36,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,104901ea-9d4f-4f65-9298-fc16eeeff275,Xiphinema diversicaudatum,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,"雌虫和雄虫成虫、幼虫均能传播，但成虫不能把病毒传给子代,脱皮后不能保毒,线虫接触病株一天后便能获得病毒。",媒介,159124,中国进境植物检疫性有害生物——病毒卷,33,cpqis.wangnaiyang,2014-07-08 10:00:12,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,8d992f9a-bf09-4e74-8d17-2925856ea81a,Xiphinema diversicaudatum,有害生物,B4281D30-1470-4559-A148-37D29C644619,Strawberry latent ringspot virus,"X. diversicaudatum can transmit Arabis mosaic and Strawberry latent ringspot viruses. Arabis mosaic virus is of great economic importance in viticulture as it is associated with grapevine fanleaf degeneration disease, together with Grapevine fan leaf virus transmitted by X. index.",媒介,158807,First Report of the Dagger Nematode Xiphinema diversicaudatum in Citrus Orchards in Morocco,575,cpqis.wangnaiyang,2014-04-25 10:15:30,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,9b244ffa-881d-4358-b14d-819c9368e2fb,Xiphinema diversicaudatum,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,"X. diversicaudatum can transmit Arabis mosaic and Strawberry latent ringspot viruses. Arabis mosaic virus is of great economic importance in viticulture as it is associated with grapevine fanleaf degeneration disease, together with Grapevine fan leaf virus transmitted by X. index.",媒介,158807,First Report of the Dagger Nematode Xiphinema diversicaudatum in Citrus Orchards in Morocco,575,cpqis.wangnaiyang,2014-04-25 10:14:25,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,a4af6db5-e83d-45bc-ab87-528673762980,Xiphinema diversicaudatum,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,10335,南芥菜花叶病毒,,zhangjianjun,2008-04-21 10:38:20,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,41d69bcb-eeac-4928-b5d6-97747048206c,Xiphinema diversicaudatum,有害生物,2832B432-C19E-4E96-BA97-52CF3F738AC1,Cherry leaf roll virus,,媒介,10388,大樱桃病毒病研究进展,,zhangjianjun,2007-12-21 17:28:32,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,0303ea5b-de52-432b-add6-981f5f840e7d,Xiphinema diversicaudatum,有害生物,2832B432-C19E-4E96-BA97-52CF3F738AC1,Cherry leaf roll virus,,媒介,10388,大樱桃病毒病研究进展,,zhangjianjun,2007-12-21 17:24:19,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,e8ac310e-0dea-47f1-9502-c95b206b384e,Xiphinema diversicaudatum,有害生物,B4281D30-1470-4559-A148-37D29C644619,Strawberry latent ringspot virus,,媒介,2985,Strawberry latent ringspot virus,,zhangjianjun,,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
36cb233b-d17c-4b7b-8aa4-8c42b1f1e667,24a6619a-8730-44c3-9327-18f0eff1a6ad,Xiphinema diversicaudatum,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,3163,Arabis mosaic virus,,zhangjianjun,,,,36CB233B-D17C-4B7B-8AA4-8C42B1F1E667,Xiphinema diversicaudatum,
2d39d745-bacb-4280-ab8c-4a1b03e80044,54ffa80c-70fc-4d0f-bf52-5da63efbcc04,Xiphinema coxi,有害生物,6522A546-5A5A-431A-90C8-9D9219E69C2E,Brome mosaic virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:41:29,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,2ccce87f-116e-4ad3-993e-2c205fa882ef,Xiphinema coxi,有害生物,DD517ACB-0FE4-4F42-84AE-C6A67009AC9A,Tobacco ringspot virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:40:51,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,89c5f8f3-0d90-4c49-880e-dbd222c0b9cd,Xiphinema coxi,有害生物,B4281D30-1470-4559-A148-37D29C644619,Strawberry latent ringspot virus,成虫和幼虫均能传毒，在无寄主情况下，病毒在剑线虫体内最长存活84天。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,183,cpqis.wangnaiyang,2014-07-17 15:25:17,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,c5c7295b-21aa-462a-8601-0a1ca5f7f5b6,Xiphinema coxi,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,159124,中国进境植物检疫性有害生物——病毒卷,33,cpqis.wangnaiyang,2014-07-08 10:02:19,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,5452d5cd-ae12-49a4-96c5-8e7fb9c0f717,Xiphinema coxi,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,10335,南芥菜花叶病毒,,zhangjianjun,2008-04-21 10:38:38,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,b053f0b1-4132-4258-8c68-85c3833b142f,Xiphinema coxi,有害生物,2832B432-C19E-4E96-BA97-52CF3F738AC1,Cherry leaf roll virus,,媒介,10388,大樱桃病毒病研究进展,,zhangjianjun,2007-12-21 17:23:02,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,0a1f64eb-60c5-4c11-9c1f-159c1defab29,Xiphinema coxi,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,3163,Arabis mosaic virus,,zhangjianjun,,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
2d39d745-bacb-4280-ab8c-4a1b03e80044,7ce3defd-76ee-4354-a1a1-67f4696ba37e,Xiphinema coxi,有害生物,B4281D30-1470-4559-A148-37D29C644619,Strawberry latent ringspot virus,,媒介,2985,Strawberry latent ringspot virus,,zhangjianjun,,,,2D39D745-BACB-4280-AB8C-4A1B03E80044,Xiphinema coxi,
bc041fb3-e12c-4179-9f3b-19e59d54c59f,333d6dcf-4a2b-450f-8948-2bae57058fcd,Xiphinema californicum,有害生物,DD517ACB-0FE4-4F42-84AE-C6A67009AC9A,Tobacco ringspot virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:35:30,,,BC041FB3-E12C-4179-9F3B-19E59D54C59F,Xiphinema californicum,
bc041fb3-e12c-4179-9f3b-19e59d54c59f,75b05a92-a9cd-4175-9ded-b227b8a1b004,Xiphinema californicum,有害生物,6407CCF4-4C8C-47ED-8DF5-DE4F8CDDE3AA,Tomato ringspot virus,为美国西部地区传毒介体。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,210,cpqis.wangnaiyang,2014-07-25 11:05:10,,,BC041FB3-E12C-4179-9F3B-19E59D54C59F,Xiphinema californicum,
bc041fb3-e12c-4179-9f3b-19e59d54c59f,c5986ef2-0895-4444-90e4-ec487af35154,Xiphinema californicum,有害生物,E6D99F71-974F-4F09-BAF1-FFAAC8028436,Cherry rasp leaf virus,,媒介,3047,Cherry rasp leaf virus,,zhangjianjun,,,,BC041FB3-E12C-4179-9F3B-19E59D54C59F,Xiphinema californicum,
df8fa282-4520-4450-bac0-7cec1a84b5f0,e2a4111e-f318-4ca8-bd1d-db173291de10,Xiphinema basiri,有害生物,59F45C7F-18BA-4944-995F-CCEE3EC4C013,Cowpea mosaic virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 15:11:40,,,DF8FA282-4520-4450-BAC0-7CEC1A84B5F0,Xiphinema basiri,
42487eaf-f3f5-4b64-8c7d-a035da5264b0,57cb7ee2-30da-4d2f-b336-8dcb9ec0eb4e,Xiphinema bakeri,有害生物,5CA82A12-0DCA-4F2A-8AAB-50E1AB244AD1,Arabis mosaic virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 14:43:52,,,42487EAF-F3F5-4B64-8C7D-A035DA5264B0,Xiphinema bakeri,
fc25e422-e665-4b35-b39b-fc4a8fea0014,4a6fdc4d-88e1-4025-8b2b-6532e0bb7505,Xiphinema americanum,有害生物,DD517ACB-0FE4-4F42-84AE-C6A67009AC9A,Tobacco ringspot virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 14:45:36,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,30c34ad6-1d05-450b-a851-ceddd86850a7,Xiphinema americanum,有害生物,E6D99F71-974F-4F09-BAF1-FFAAC8028436,Cherry rasp leaf virus,,媒介,156848,GB/T 28091-2011 剑线虫属(传毒种类)检疫鉴定方法,,cpqis.huangjing,2017-06-16 14:45:12,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,918246a2-3a05-42dd-9cdc-8716ac846ac3,Xiphinema americanum,有害生物,E6D99F71-974F-4F09-BAF1-FFAAC8028436,Cherry rasp leaf virus,transmitted by the nematode Xiphinema americanum in the field,媒介,160294,Seed and pollen transmission of Apple latent spherical virus in apple,,cpqis.liangxinmiao,2015-07-08 16:19:54,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
