id,species_guid,host_guid,host_name,host_name_cn,host_types
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,f9f1ac13-a3ce-4915-918c-14b3fe238d01,Zea mays,玉蜀黍，玉米,",接种寄主,其他,危害植物,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,9170ddb6-5b9c-4031-8561-ecc75540110e,Apium graveolens,旱芹,",接种寄主,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,dfdc23fe-99ec-44c5-b83a-eccda6166587,Aster,紫菀属,",自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,a8fa238f-ad74-4116-9a59-289e76ab9224,Beta vulgaris,甜菜,",接种寄主,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,0df374b8-f392-4bb7-b870-c63f439b5818,Capsicum,辣椒属,",,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,e3b8827e-9ec4-48ee-81bf-cd00bd4317e0,Capsicum frutescens,辣椒,",接种寄主,其他,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,c7369f0e-3d06-434f-9756-7e0c13e7a19c,Chenopodium amaranticolor,苋色藜,"接种寄主,其他,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7b45599d-84ee-4696-8572-32a5546a746a,Chenopodium quinoa,藜麦,",接种寄主,其他,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,8bc05db8-5f26-484e-b023-59943f9d01cf,Chrysanthemum × morifolium,菊花，杭白菊,自然寄主
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,8e7976d7-f8ea-44df-8f1e-a21a65b45671,Chrysanthemum sinense,菊花,自然寄主
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,e83e92c7-f584-4c57-8ac0-06bf75c1e082,Chrysanthemum vestitum,毛华菊,自然寄主
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,912acc50-cfa8-439d-ba14-4157dd773846,Cucumis sativus,黄瓜,",,接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,39f63846-c515-4aff-b04a-508eb11e68fc,Lactuca sativa,莴苣,",接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,f2f1cbfb-bf90-4cf1-8495-3508204302b5,Mentha spicata,留兰香，绿薄荷,自然寄主
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,9174be4a-e1b4-449b-85ef-4ff046068d1b,Nicotiana tabacum,烟草,",接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,f774c40e-5d36-4061-b904-941cff4c823e,Orchidaceae,兰科,",自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,fcbc04f7-6996-4659-82ba-17df7a701e0c,Petunia × atkinsiana,矮牵牛,",接种寄主,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,adfc1a1f-33f7-4e0d-86d7-dc62463a6200,Solanum lycopersicum,番茄,",,接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,bdc2ff9e-7252-4a95-965b-924e3eaa1752,Spinacia oleracea,菠菜,",接种寄主,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,4b051de2-16ac-4919-930c-f7cfd1186227,Vicia faba,蚕豆,",接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,225477a9-7155-47d4-877d-dfcd71ead4fc,Vigna unguiculata,豇豆,",接种寄主,其他,为害植物,自然寄主"
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,ca8b530c-b6dc-4ec1-ab87-b54d661a516d,Zinnia elegans,百日菊,",,接种寄主,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,c7369f0e-3d06-434f-9756-7e0c13e7a19c,Chenopodium amaranticolor,苋色藜,"接种寄主,其他,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,43c50f60-2545-4d50-8253-3902b3b04394,Chenopodium giganteum,杖藜,",接种寄主,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,7b45599d-84ee-4696-8572-32a5546a746a,Chenopodium quinoa,藜麦,",接种寄主,其他,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,840ac0dd-34dc-4202-a864-3cb6a4f17660,Cicer arietinum,鹰嘴豆,"为害植物,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,c9707f14-7d27-4bde-a047-c5166a670a24,Lens culinaris ssp. culinaris,,自然寄主
,9826c067-4c7f-486e-a20f-518d8b251d56,ad95c40f-aca2-4196-a334-74e2c9e98005,Nicotiana clevelandii,克氏烟,",接种寄主,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,8992f09e-c140-4191-a561-145e88520860,Nicotiana rustica,黄花烟草,",接种寄主,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,9174be4a-e1b4-449b-85ef-4ff046068d1b,Nicotiana tabacum,烟草,",接种寄主,其他,为害植物,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,14b78eae-babd-4eea-aebb-32e23ef679a7,Pisum sativum,豌豆,",接种寄主,为害植物,自然寄主"
,9826c067-4c7f-486e-a20f-518d8b251d56,4b051de2-16ac-4919-930c-f7cfd1186227,Vicia faba,蚕豆,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,f02cd3b5-15c5-4c80-a6bc-20997efb7068,Avena sativa,燕麦,"接种寄主,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,c7f6a4bd-54da-4ce3-9868-c4180eabe39c,Brachypodium japonicum,日本短柄草,自然寄主
,6522a546-5a5a-431a-90c8-9d9219e69c2e,14f3744e-df4a-4563-b1de-2ed126445a03,Bromus,雀麦属,"接种寄主,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,603c3f38-a502-4ba9-9e49-4e7d83158f7c,Bromus inermis,无芒雀麦,"接种寄主,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,7b45599d-84ee-4696-8572-32a5546a746a,Chenopodium quinoa,藜麦,",接种寄主,其他,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,afa21e65-e1dd-4a84-a031-9c12d8fcd13f,Commelina communis,鸭跖草,"接种寄主,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,f340b8a5-9b58-43f5-8d21-7d23416f49e2,Commelina diffusa,伸展鸭跖草,自然寄主
,6522a546-5a5a-431a-90c8-9d9219e69c2e,912acc50-cfa8-439d-ba14-4157dd773846,Cucumis sativus,黄瓜,",,接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,a77530a7-0662-4d29-ad81-5056eb9fc041,Dactylis glomerata,鸭茅,",接种寄主,其他,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,e0275ee3-56f6-4421-9f49-1b438346332a,Glycine max,大豆,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,c0590687-0fea-4821-90f5-46d44e422f79,Hordeum vulgare,大麦,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,9174be4a-e1b4-449b-85ef-4ff046068d1b,Nicotiana tabacum,烟草,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,6376a7b3-85f9-457b-8c63-420795835f98,Oryza sativa,稻,",,接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,fab52154-3167-4ddb-b5b7-db8865563cd3,Poaceae,禾本科,",接种寄主,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,5906d205-b19e-4f28-8f52-fc33a8814f04,Secale cereale,黑麦,"接种寄主,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,d89bbbd7-70a1-4e35-8d86-91dde857c41a,Setaria italica,粱,"接种寄主,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,c49cada8-ee82-4c4d-8039-0b4566215baf,Sorghum vulgaris,,"接种寄主,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,55cca054-d34a-41cf-b8bc-7ff953caa83b,Triticale,,自然寄主
,6522a546-5a5a-431a-90c8-9d9219e69c2e,915f71ce-f28b-428e-9132-b12929f06837,Triticum aestivum,小麦，普通小麦,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,225477a9-7155-47d4-877d-dfcd71ead4fc,Vigna unguiculata,豇豆,",接种寄主,其他,为害植物,自然寄主"
,6522a546-5a5a-431a-90c8-9d9219e69c2e,f9f1ac13-a3ce-4915-918c-14b3fe238d01,Zea mays,玉蜀黍，玉米,",接种寄主,其他,危害植物,为害植物,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,1f7ced4d-eaf4-45d4-8bbc-336bd09ec3f6,Arachis hypogaea,落花生,",接种寄主,其他,为害植物,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,d5fad005-5cfc-4c88-a7f0-786ecf9dd562,Chenopodium album,藜,",接种寄主,其他,为害植物,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,b3d31ad3-d0a0-4d51-a39f-9b3059b53e14,Chenopodium hybridum,杂配黎,自然寄主
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,a7d47ff3-42b4-41ab-acb8-b868fd4580d2,Clitoria ternatea,蝶豆,"接种寄主,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,e0275ee3-56f6-4421-9f49-1b438346332a,Glycine max,大豆,",接种寄主,其他,为害植物,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,9174be4a-e1b4-449b-85ef-4ff046068d1b,Nicotiana tabacum,烟草,",接种寄主,其他,为害植物,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,225477a9-7155-47d4-877d-dfcd71ead4fc,Vigna unguiculata,豇豆,",接种寄主,其他,为害植物,自然寄主"
,d968d1b0-6671-4d5b-9a9c-41fd87cd927d,f0b7fa5b-6b0f-4664-b5a1-abe0c04f196c,Vigna unguiculata subsp. sesquipedalis,长豇豆,自然寄主
,822b8b25-ef35-454a-a4c8-7e2d8023b941,7b45599d-84ee-4696-8572-32a5546a746a,Chenopodium quinoa,藜麦,",接种寄主,其他,自然寄主"
,822b8b25-ef35-454a-a4c8-7e2d8023b941,912acc50-cfa8-439d-ba14-4157dd773846,Cucumis sativus,黄瓜,",,接种寄主,其他,为害植物,自然寄主"
,822b8b25-ef35-454a-a4c8-7e2d8023b941,0b0e039c-836d-44ec-a4b3-274419d511e3,Dianthus barbatus,须苞石竹，美国石竹,",接种寄主,自然寄主"
,822b8b25-ef35-454a-a4c8-7e2d8023b941,ad95c40f-aca2-4196-a334-74e2c9e98005,Nicotiana clevelandii,克氏烟,",接种寄主,自然寄主"
,822b8b25-ef35-454a-a4c8-7e2d8023b941,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,397cc364-6555-49ad-a3d0-c70f1d8c2292,2684d119-aee7-4d92-8d36-9bc3b549942c,Cakile maritima,,自然寄主
,397cc364-6555-49ad-a3d0-c70f1d8c2292,5310aae4-2306-4b73-8f86-bb2d2483bfb5,Chenopodium setutum,,自然寄主
,397cc364-6555-49ad-a3d0-c70f1d8c2292,81644293-524a-46d8-b1dd-d29c08c3fa01,Cynara cardunculus,刺苞菜蓟,自然寄主
,397cc364-6555-49ad-a3d0-c70f1d8c2292,d7b1dc39-b606-4f33-9e8d-3d73cd3f14a3,Cynara cardunculus var. scolymus,,",自然寄主"
,397cc364-6555-49ad-a3d0-c70f1d8c2292,beaf6def-9bb8-49b4-847b-dd77dd65fb7f,Cynara scolymus,菜蓟，洋蓟,",接种寄主,自然寄主"
,397cc364-6555-49ad-a3d0-c70f1d8c2292,7ddfc37d-8468-482b-ae36-e505299dc6a6,Helianthus annuus,向日葵,",接种寄主,为害植物,自然寄主"
,397cc364-6555-49ad-a3d0-c70f1d8c2292,73e9463e-679d-424e-8d7d-a8cde0118335,Nicotiana glutinosa,心叶烟,"接种寄主,自然寄主"
,397cc364-6555-49ad-a3d0-c70f1d8c2292,a7a5b31b-a011-4dd8-98d3-6aa4a294fdf6,Pelargonium × hortorum,天竺葵属杂交种,"接种寄主,为害植物,自然寄主"
,397cc364-6555-49ad-a3d0-c70f1d8c2292,adfc1a1f-33f7-4e0d-86d7-dc62463a6200,Solanum lycopersicum,番茄,",,接种寄主,其他,为害植物,自然寄主"
,5b1567b4-283a-4237-84d5-04a10b7866df,c943fa33-340c-499f-a3e5-1812e38639a8,Berberis,小檗属,",其他,自然寄主"
,5b1567b4-283a-4237-84d5-04a10b7866df,a86850d4-7cde-4927-bf37-73e531aeeb96,Berberis thunbergii,日本小檗，紫叶日本小檗,自然寄主
,5b1567b4-283a-4237-84d5-04a10b7866df,8900ac4e-b283-4c0d-b67d-b12160b2acf7,Mahonia,十大功劳属,"其他,自然寄主"
,7f6b9582-91f6-43c1-9103-77e20a9d9ae4,07a9c36d-871e-4f70-b032-37d43f3ec651,Parthenocissus quinquefolia,五叶地锦，五叶爬山虎,自然寄主
,7f6b9582-91f6-43c1-9103-77e20a9d9ae4,99451db6-6b26-46dc-94a1-cf5b3ff51819,Vitis amurensis,山葡萄,",自然寄主"
,7f6b9582-91f6-43c1-9103-77e20a9d9ae4,131406c7-7de5-47ad-a1dd-6cc043ef5d47,Vitis vinifera,葡萄,",,接种寄主,其他,危害植物,为害植物,自然寄主"
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,bb840636-d968-404d-880a-60667e845e4b,Ampelocissus,,自然寄主
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,7b142005-423f-4222-8740-f4508a13d65f,Cissus,白粉藤属,自然寄主
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,810f3d7e-7c45-4339-a85e-f1e0b071450f,Parthenocissus,地锦属; 爬山虎属,自然寄主
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,1c4f4915-84ac-466c-bb4d-d3e0b197d281,Viburnum prunifolium,梨叶荚蒾,自然寄主
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,be472685-1aad-41de-ad37-976958877af8,Vitis,葡萄属,",接种寄主,其他,为害植物,自然寄主"
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,e5f726b1-6ca0-42ca-89c7-277705a5a815,Vitis labrusca,美国葡萄,自然寄主
,0767493c-a8e9-467c-8f82-4cd266b5ddf8,131406c7-7de5-47ad-a1dd-6cc043ef5d47,Vitis vinifera,葡萄,",,接种寄主,其他,危害植物,为害植物,自然寄主"
,bb345c80-46ce-479c-879f-ccef9f4c9989,cc9e1c8e-2f23-46ac-be6f-458a1576a78a,Arecaceae,棕榈科,",自然寄主"
,bb345c80-46ce-479c-879f-ccef9f4c9989,17ae786d-b002-400e-9cd9-6a7bfbd89e1e,Coffea,咖啡属,",自然寄主"
,bb345c80-46ce-479c-879f-ccef9f4c9989,083f23c2-849d-418b-85ea-1f2b49e411ec,Coffea arabica,小粒咖啡,",自然寄主"
,bb345c80-46ce-479c-879f-ccef9f4c9989,e759178f-ea72-477c-84b6-7da759946081,Heliocarpus appendiculatus,(光芒果属),",自然寄主"
,bb345c80-46ce-479c-879f-ccef9f4c9989,95edec5b-03de-46f4-b027-18895489f5c4,Quercus,栎属,",接种寄主,为害植物,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,91441a65-db37-4d5b-9f35-0c8b1a84eab7,Cenchrus americanus,珍珠粟,"其他,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,52c1dc5a-205c-407d-8b61-7abe83baaeb4,Fabaceae,豆科,",接种寄主,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,8846c805-a105-442c-b7ec-bce72aa4c482,Gossypium,棉属,",其他,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,6376a7b3-85f9-457b-8c63-420795835f98,Oryza sativa,稻,",,接种寄主,其他,为害植物,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,b821c938-ef78-4cd1-ae4c-b0e15751321b,Saccharum officinarum,甘蔗,",接种寄主,其他,为害植物,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,6d2cb816-5086-4ef9-8380-7f856e3e68a3,Sorghum bicolor,高粱,",接种寄主,其他,为害植物,自然寄主"
,75109c2c-9824-45bf-b813-7d0403096c3a,f9f1ac13-a3ce-4915-918c-14b3fe238d01,Zea mays,玉蜀黍，玉米,",接种寄主,其他,危害植物,为害植物,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,2a871876-cc60-4843-b9b2-3ead11182222,Cercis canadensis,加拿大紫荆,",为害植物,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,12a680bc-fd7e-4de5-b108-11187ed34ac2,Fragaria,草莓属,",自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,2390e9de-49fd-4df7-9e4b-f63afbe72006,Fragaria × ananassa,草莓,",其他,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,98a23459-8ffe-4ec5-b6ae-0132e85c276e,Potentilla,委陵菜属,"接种寄主,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,6c2127c1-880a-4821-bff9-a95501828825,Rosa,蔷薇属,",其他,为害植物,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,01e41e63-d393-4512-aeb1-8a0a4218ef77,Rubus,悬沟子属,",接种寄主,其他,为害植物,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,b45c76d2-bdd2-4661-9136-73240f50aaf8,Rubus caesius,欧洲木莓,"为害植物,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,c7a9e35a-43b2-48af-9916-2aec7ace46a0,Rubus fruticosus,欧洲黑莓,",其他,自然寄主"
,ada86be7-64f2-490b-87e3-4f42ad3c4d8f,44a90b08-89f3-44bd-9aed-ab57edf28375,Rubus idaeus,覆盆子,",为害植物,自然寄主"
,00972737-6b4a-4830-a279-2a060b7663f8,37d53816-5959-4895-863e-98997220598d,Ficus auriculata,大果榕,",自然寄主"
,00972737-6b4a-4830-a279-2a060b7663f8,13471a28-ce92-455e-8aa2-3469540161d1,Ficus benjamina,垂叶榕,",自然寄主"
,00972737-6b4a-4830-a279-2a060b7663f8,a25bc03b-b2e9-4071-a759-ba57855d256b,Ficus carica,无花果,",其他,自然寄主"
,00972737-6b4a-4830-a279-2a060b7663f8,76525a51-641b-4f3a-84c2-a7db6ab698e2,Ficus pandurata,琴叶榕,自然寄主
,441c50fd-4115-43a4-a514-837405590d7c,bc1ede6b-0cf0-4b39-b6b9-dbfe556d5d40,Fuchsia,倒挂金钟属,自然寄主
,441c50fd-4115-43a4-a514-837405590d7c,14fb3839-d906-4f56-82ba-a7bdb6660ddb,Fuchsia arborescens,乔木状倒挂金钟,
,441c50fd-4115-43a4-a514-837405590d7c,ce50490e-001d-43ca-be2d-a07774d43585,Fuchsia coccinea,猩红倒挂金钟,
,441c50fd-4115-43a4-a514-837405590d7c,28755fe9-7e30-4abd-abb0-d9585921568c,Fuchsia hybrids,,",自然寄主"
,441c50fd-4115-43a4-a514-837405590d7c,e43dcb2e-9a20-4edc-9e5f-12264bbca47a,Fuchsia magellanica,短筒倒挂金钟,自然寄主
,441c50fd-4115-43a4-a514-837405590d7c,5ef5ddac-c861-4d86-95cf-f9da65661133,Fuchsia microphylla,小叶倒挂金钟,自然寄主
,441c50fd-4115-43a4-a514-837405590d7c,8c409754-2ead-4213-a627-019c946f9602,Fuchsia procumbens,匍枝倒挂金钟,自然寄主
,441c50fd-4115-43a4-a514-837405590d7c,9281b083-d963-4316-a6fc-1a7832d39e5f,Fuchsia thymifolia,全缘小叶倒挂金钟,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,4ab1814d-8305-4a1f-9f8a-2d133f24ac73,Acer,槭属,",其他,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,aa5ed33c-ee8c-4e1e-8503-e3624e1afbfb,Acer cappadocicum,青皮槭,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,562c1874-f5ec-468b-b629-08b2a67249a3,Acer negundo,梣叶槭，复叶枫,",接种寄主,其他,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,1887f60f-fe8d-48a7-a9a8-d3db089f5002,Aesculus,七叶树属,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,af7cef0c-d05c-4e2d-be59-68384fc15c3a,Aesculus indica,印度七叶树,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,84d3f8cc-18e5-4cdc-b2c8-c69e8ffe1893,Alnus subcordata,心叶桤木,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,d1b04b3f-55f9-4bc0-9e47-7d805c8477e0,Betula,桦木属,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,8227d651-12cc-4036-a782-362e02d117a2,Carya,山核桃属,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,922626c9-3692-4267-9c65-0305afa58d2b,Castanea,栗属,",接种寄主,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,ee7b1782-5fd4-4c23-bf10-3516870c95c0,Corylus colurna,土耳其榛,"接种寄主,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,89e8d510-f45c-4d4c-abd7-e9cad8bdc7c7,Cydonia,榅桲属,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,3e2c1d87-bb8d-4bd3-bda2-800460e1970e,Cydonia oblonga,榅桲,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,941e4043-f59e-4402-8a7c-ba2a5c64984e,Elaeagnus,胡颓子属,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,926704d4-a0ed-4fba-990b-4d01ace895e1,Elaeagnus angustifolia,沙枣,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,753bd2de-4152-48e0-af65-224efcdbd375,Fraxinus,梣属,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,83f50655-1842-4793-bdb4-ddf449e6631d,Fraxinus sogdiana,天山梣,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,a57fbb18-5b48-4679-be84-0099487b88ac,Gleditsia,皂荚属,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,17bf30d9-b0e4-4e29-8d98-3bfdc9ea0554,Gleditsia triacanthos,美国皂荚,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,05fda77a-6dc9-4cd5-b5dc-66b97de15b7b,Juglans,胡桃属,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,a5a9696d-7f48-4466-917f-48c33f31d2af,Juglans regia,胡桃,",,接种寄主,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,edfd8499-0ee8-4d3e-8542-13bb93a9c0ae,Malus,苹果属,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,b0d17c61-2a48-4a28-951c-1648d62ed04a,Malus domestica,苹果,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,cfbc8c53-5e3f-4930-a99a-f28d23e1ba61,Malus pumila,苹果,"接种寄主,其他,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,7de20405-f5f3-492d-8e24-1151baeefa28,Malus sylvestris,森林苹果,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,fd8656cf-d1fa-4fbd-aca1-39f7115573af,Morus,桑属,",接种寄主,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,97ce826f-a7e7-4668-9bf7-919de6f24c6d,Platanus × hispanica,西班牙悬铃木,",自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,250dbddb-42b0-4bf9-b0c3-2252540c3a86,Platanus acerifolia,悬铃木,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,62e609f3-ae4c-4127-82d0-e35312a944ba,Platanus orientalis,三球悬铃木,",为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,467837de-015d-42a7-ac60-459703af90b7,Populus,杨属,",其他,为害植物,叶,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,99ac804a-75cb-47fd-b24d-a881fda659ee,Populus alba,银白杨,",其他,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,da7b3e90-2b6e-4616-9f33-0e1ba9da702a,Populus alba var. pyramidalis,新疆杨,"为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,26ba16d4-9a8e-4ea3-af58-c6b98efc57bb,Populus ciliata,缘毛杨,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,92a6b0fb-28aa-465d-943a-e321f9f7ff44,Populus euphratica,胡杨,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,bd067625-0636-43f7-b044-7866da1faf72,Populus nigra,黑杨,",接种寄主,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,b5f998dc-f3e2-4611-849f-e4b66325a0c5,Populus talassica,密叶杨,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,23b8ca9b-8c02-4673-b446-760ef81bc929,Populus x canadensis,,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,04d6908c-edb6-4ce2-8692-44712a5e5de2,Populus x euramericana,,自然寄主
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,cddee900-0e90-4b1f-b50d-5bf8fd5b3674,Prunus,李属,",其他,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,f2db15ea-9450-4185-b6a9-396467978b14,Prunus armeniaca,杏,",其他,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,2a047212-f81e-4f4d-9207-1e997686ff9c,Prunus avium,欧洲甜樱桃,",,其他,为害植物,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,6ebc4b95-5953-4a53-a606-f940aa7c3994,Prunus dulcis,巴旦杏，扁桃,",,其他,自然寄主"
,b40bb8f3-17e4-46b2-8b5d-8ad67e0907be,04af360e-ec49-40b4-96a7-dc0938971e88,Prunus padus,稠李,",自然寄主"
