id,species_guid,host_guid,host_name,host_name_cn,host_types
,832e3be0-e79d-42bc-92d8-daa37204bbfa,9cc52378-e927-44de-baf8-8042088901ee,Asarum sieboldii f.seoukense,汉城细辛,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,a7c467f1-2162-4554-a972-84eb8236e66d,Begonia semperflorens,四季秋海棠,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,a8fa238f-ad74-4116-9a59-289e76ab9224,Beta vulgaris,甜菜,",接种寄主,为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,e8bd1156-fa8f-4af8-a88a-35d887651de5,Brassica oleracea,野甘蓝,",,其他,为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,34be8b83-3ce5-4ed7-b69d-044a0b565969,Callistephus chinensis,翠菊,",接种寄主,为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,da92d9c2-effa-478d-bbfc-467d877d8bc4,Campanula medium,风铃草,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,92f38834-c8f9-4831-b1b3-6ef538db8dce,Carum carvi,葛缕子，贡蒿,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,ec2eaaea-0a15-414b-9d3d-7e0444ec5a73,Centaurea cyanus,矢车菊,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,6cb7fd4d-fe05-4559-94a4-d0a8dfa6daf3,Coriandrum sativum,芫荽,",自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,9194760a-8905-468b-8797-2d59a21c5aa2,Cyclamen persicum,仙客来,"为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,4086f9f3-1ad7-40ec-ab8c-86ce40987857,Daucus carota,野胡萝卜,",接种寄主,危害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,060b29f2-605e-4596-8abc-343f7d045c93,Dianthus caryophyllus,麝香石竹，香石竹,",为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,e2c2abe0-00cc-4076-bcce-9ca2fbc8daa9,Iris × germanica,德国鸢尾,"接种寄主,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,39f63846-c515-4aff-b04a-508eb11e68fc,Lactuca sativa,莴苣,",接种寄主,其他,为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,0338ecc3-60ce-4252-8f4c-54ef7830a014,Matthiola,紫罗兰属,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,79434d38-d5d7-4d60-a2bd-5bccbfa59465,Paeonia lactiflora,芍药,"为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,e354a9a1-d0e1-46cf-964a-b8851a8ae64a,Panax pseudo-ginseng var. notoginseng,三七,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,69334a86-4697-4b02-a9a2-1d524cda453d,Pastinaca sativa,欧洲防风,",自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,a7a5b31b-a011-4dd8-98d3-6aa4a294fdf6,Pelargonium × hortorum,天竺葵属杂交种,"接种寄主,为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,52ee6d59-d88b-4833-9748-c675ef2ce8f1,Penstemon barbatus,红花钓钟柳，草木象牙红,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,053266e2-e48f-4145-9dd3-2ca45709dc8c,Phaseolus vulgaris,菜豆,",接种寄主,其他,为害植物,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,1da2e9b3-bc75-4bd8-8fac-54daebe67a07,Primula malacoides,报春花,"接种寄主,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,37dced60-99c9-4411-a019-0824fb2250f1,Rhododendron,杜鹃花属,",其他,自然寄主"
,832e3be0-e79d-42bc-92d8-daa37204bbfa,87fa7132-bd98-4a8b-9ba4-ab961d137c6b,Scabiosa atropurpurea,紫盆花,自然寄主
,832e3be0-e79d-42bc-92d8-daa37204bbfa,adfc1a1f-33f7-4e0d-86d7-dc62463a6200,Solanum lycopersicum,番茄,",,接种寄主,其他,为害植物,自然寄主"
,b8d525c5-d873-45e8-83f2-cba21bb50693,729ab189-a22e-4ed6-a0a9-dee2b60e9a49,Alnus,桤木属,",自然寄主"
,b8d525c5-d873-45e8-83f2-cba21bb50693,e4aa01cd-d4b5-4270-a77f-220c879688ac,Alnus glutinosa,欧洲桤木,",接种寄主,为害植物,自然寄主"
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,59ec8c1d-e3ed-4e0b-ad15-55219b0a8bb6,Arbutus,草莓树属,自然寄主
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,d1b04b3f-55f9-4bc0-9e47-7d805c8477e0,Betula,桦木属,",为害植物,自然寄主"
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,eee111d7-5bbf-4069-b0fe-4c0360d79553,Betula glandulosa,,自然寄主
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,af6f8b03-1a96-492a-8dc6-9ef17009f64e,Betula papyrifera,纸桦,",为害植物,自然寄主"
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,6c2a893f-8ae6-42c9-a69a-e0186eea9f24,Betula populifolia,杨叶桦,"为害植物,自然寄主"
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,0ce4e337-b5c9-4faa-b285-cfaa3a6475ef,Populus tremuloides,颤杨,",为害植物,自然寄主"
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,cdad14f4-76c9-49f8-a2a5-c59e96a252d1,Quercus garryana,俄勒冈栎,自然寄主
,34151e49-843e-4f9b-ba8c-4470ccb84ba3,24bf2fed-a99b-41a7-95b7-1cd67da147aa,Salix,柳属,",为害植物,自然寄主"
,d389ea0d-e246-40ce-bf2a-d8dbe6fe57af,b42ec4d9-d4e2-4b5f-8366-80d97b3e1922,Capsicum annuum,辣椒,",接种寄主,其他,危害植物,为害植物,自然寄主"
,d389ea0d-e246-40ce-bf2a-d8dbe6fe57af,adfc1a1f-33f7-4e0d-86d7-dc62463a6200,Solanum lycopersicum,番茄,",,接种寄主,其他,为害植物,自然寄主"
,d389ea0d-e246-40ce-bf2a-d8dbe6fe57af,165efd26-d5c9-4d9f-a41a-db88ec06623d,Solanum nigrum,龙葵,"接种寄主,为害植物,自然寄主"
,d389ea0d-e246-40ce-bf2a-d8dbe6fe57af,516f9166-b9fa-41f4-96f1-c05920b60e05,Solanum tuberosum,马铃薯,",,接种寄主,其他,危害植物,为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,729ab189-a22e-4ed6-a0a9-dee2b60e9a49,Alnus,桤木属,",自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,e4aa01cd-d4b5-4270-a77f-220c879688ac,Alnus glutinosa,欧洲桤木,",接种寄主,为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,d1e378d0-6376-481a-9c28-dcab198456c6,Alnus incana,灰桤木，赤杨,",自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,1fb818f7-7efd-4e6d-8ca3-879ec96645dd,Alnus incana subsp. tenuifolia,(桤木属),"为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,52aaef96-a98c-4f99-8e81-0aab8befab7c,Alnus rhombifolia,(桤木属),",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,bab378df-423c-421f-bbe2-376b5f514cdd,Alnus rubra,红枝桤木,"为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,5f7f07ed-cce2-4346-a36e-45b76d45c537,Alnus viridis subsp. crispa,,自然寄主
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,59ec8c1d-e3ed-4e0b-ad15-55219b0a8bb6,Arbutus,草莓树属,自然寄主
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,d1b04b3f-55f9-4bc0-9e47-7d805c8477e0,Betula,桦木属,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,aa1de8e3-b4d9-4dc7-a525-614c3d69f66a,Betula alleghaniensis,加拿大黄桦,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,af6f8b03-1a96-492a-8dc6-9ef17009f64e,Betula papyrifera,纸桦,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,d9932f06-24c0-443c-9f56-994b722bd765,Cornus,山茱萸属,",自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,2e3dc3f4-cfb2-4204-8e7b-7ec9dd2bdeb3,Corylus,榛属,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,eefe6186-73b5-4e98-9a2e-64e0b95101c1,Corylus avellana,欧榛,",接种寄主,其他,为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,7de20405-f5f3-492d-8e24-1151baeefa28,Malus sylvestris,森林苹果,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,467837de-015d-42a7-ac60-459703af90b7,Populus,杨属,",其他,为害植物,叶,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,61244e09-2a65-461a-940f-d42c7606e6e9,Populus balsamifera,香肠杨，大叶钻天杨,"为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,91f6d936-11e5-49d1-98f9-786a7847dc42,Populus grandidentata,大齿杨,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,646513a1-d898-4719-bb0b-86ef11df3bc1,Populus heterophylla,,自然寄主
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,b8a32319-9317-419d-b1cc-d0afa7e25ea9,Populus tremula,欧洲山杨,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,0ce4e337-b5c9-4faa-b285-cfaa3a6475ef,Populus tremuloides,颤杨,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,cddee900-0e90-4b1f-b50d-5bf8fd5b3674,Prunus,李属,",其他,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,a0c2e4de-a7b4-497f-b141-333e33a3fd2b,Prunus virginiana,美国绸李,",自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,6c2127c1-880a-4821-bff9-a95501828825,Rosa,蔷薇属,",其他,为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,24bf2fed-a99b-41a7-95b7-1cd67da147aa,Salix,柳属,",为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,3b65f559-8d29-40bf-bab6-80c26c1116e0,Salix caprea,黄花柳,"为害植物,自然寄主"
,108be5f8-d290-4f45-bc28-2cee3bb7f8d5,89773690-83b1-4009-864c-28042a29f885,Salix cinerea,灰柳,"为害植物,自然寄主"
,0b8f9636-cbcd-47be-9e81-dd7e79c8ca92,d1b04b3f-55f9-4bc0-9e47-7d805c8477e0,Betula,桦木属,",为害植物,自然寄主"
,0b8f9636-cbcd-47be-9e81-dd7e79c8ca92,eee111d7-5bbf-4069-b0fe-4c0360d79553,Betula glandulosa,,自然寄主
,0b8f9636-cbcd-47be-9e81-dd7e79c8ca92,ab24654d-4751-405a-92e2-90f85e7b4bda,Betula occidentalis,,",为害植物,自然寄主"
,0b8f9636-cbcd-47be-9e81-dd7e79c8ca92,af6f8b03-1a96-492a-8dc6-9ef17009f64e,Betula papyrifera,纸桦,",为害植物,自然寄主"
,0b8f9636-cbcd-47be-9e81-dd7e79c8ca92,d662af70-6532-4e72-a1e6-e743d9296c15,Betula pubescens,毛桦,",为害植物,自然寄主"
,0b8f9636-cbcd-47be-9e81-dd7e79c8ca92,d9932f06-24c0-443c-9f56-994b722bd765,Cornus,山茱萸属,",自然寄主"
,be6004b8-8685-4a1a-8a77-dfd62e243017,4ddc7fab-63a3-473e-bdfb-229d3f9d7046,Ceanothus,美洲茶属,",自然寄主"
,be6004b8-8685-4a1a-8a77-dfd62e243017,719b7051-957f-48fe-b67d-3911bbfabc90,Ceanothus megacarpus,,自然寄主
,03a9ae21-7add-4c05-ab33-e1acc753730a,2f92b7b9-8a3c-488b-9b6f-37e8c4430c6a,Picea mariana,黑云杉,",接种寄主,为害植物,自然寄主"
,03a9ae21-7add-4c05-ab33-e1acc753730a,37dced60-99c9-4411-a019-0824fb2250f1,Rhododendron,杜鹃花属,",其他,自然寄主"
,03a9ae21-7add-4c05-ab33-e1acc753730a,04014d0a-0afb-4b8f-bbfd-694ec2f594ad,Rhododendron canadense,,自然寄主
,a4f7d797-338b-4a86-8a22-5110fa084b9e,4ec95cdb-8938-4450-bce5-a27976adc2df,Crataegus,山楂属,",为害植物,自然寄主"
,a4f7d797-338b-4a86-8a22-5110fa084b9e,edfd8499-0ee8-4d3e-8542-13bb93a9c0ae,Malus,苹果属,",自然寄主"
,a4f7d797-338b-4a86-8a22-5110fa084b9e,7de20405-f5f3-492d-8e24-1151baeefa28,Malus sylvestris,森林苹果,",为害植物,自然寄主"
,a4f7d797-338b-4a86-8a22-5110fa084b9e,389b59bf-1c7b-4043-8fce-4cfe1d9167db,Padus avium,,自然寄主
,a4f7d797-338b-4a86-8a22-5110fa084b9e,cddee900-0e90-4b1f-b50d-5bf8fd5b3674,Prunus,李属,",其他,自然寄主"
,a4f7d797-338b-4a86-8a22-5110fa084b9e,2a047212-f81e-4f4d-9207-1e997686ff9c,Prunus avium,欧洲甜樱桃,",,其他,为害植物,自然寄主"
,a4f7d797-338b-4a86-8a22-5110fa084b9e,7a65e85e-7610-454f-bf9f-1c8b5670395f,Prunus cerasia,,自然寄主
,a4f7d797-338b-4a86-8a22-5110fa084b9e,04af360e-ec49-40b4-96a7-dc0938971e88,Prunus padus,稠李,",自然寄主"
,a4f7d797-338b-4a86-8a22-5110fa084b9e,544462d0-5a9a-4c9d-83e8-91e8cabce329,Prunus spinosa,黑刺李（刺李）,自然寄主
,dd0bbc0a-01d4-4af5-8100-d3dcdbb933e6,24bf2fed-a99b-41a7-95b7-1cd67da147aa,Salix,柳属,",为害植物,自然寄主"
,dd0bbc0a-01d4-4af5-8100-d3dcdbb933e6,e1b4238c-18cb-4e74-94a0-78270c53c637,Salix lasiolepis,,",自然寄主"
,2ef56fa9-d53b-4501-b638-2f409ec0fc9e,1a45266b-6bbd-4c62-b7ab-ff6d82bb1089,Grossularia californica,,自然寄主
,2ef56fa9-d53b-4501-b638-2f409ec0fc9e,deaeee9a-bd9f-499c-bf6b-e5f080f3ee3b,Ribes californicum,,自然寄主
,2ef56fa9-d53b-4501-b638-2f409ec0fc9e,4a83b8e4-e600-4093-991f-b990a2746044,Ribes malvaceum,,自然寄主
,2ef56fa9-d53b-4501-b638-2f409ec0fc9e,8a113262-3df8-45d2-8487-c8c3fa52b912,Ribes menziesii,,自然寄主
,0a332b8e-f088-4724-8db3-550a2f61c836,d374e921-5f99-42a2-8444-03ff962164a9,Alnus japonica,日本桤木,",自然寄主"
,0a332b8e-f088-4724-8db3-550a2f61c836,ec9b2507-3df1-410a-9ab8-b77ae9d9d038,Heuchera wootonii,,自然寄主
,165ac9cc-6008-4d0b-8800-d6bec099cab6,2b822fee-d788-40f8-bbec-314f769758e4,Pinus densiflora,"赤松,日本伞松",",自然寄主"
,165ac9cc-6008-4d0b-8800-d6bec099cab6,5320980d-af5c-4173-b54f-95915d75f4cb,Pinus hwangshanensis,黄山松,自然寄主
,165ac9cc-6008-4d0b-8800-d6bec099cab6,0678dc4e-37ae-4a27-8995-2dc53ea3777c,Pinus koraiensis,红松,",自然寄主"
,165ac9cc-6008-4d0b-8800-d6bec099cab6,3a064077-dade-4fd7-a4d0-4352cfbaf480,Pinus pinea,意大利石松；意大利松,",自然寄主"
,165ac9cc-6008-4d0b-8800-d6bec099cab6,d0ab397b-cd8c-42f4-a1b8-e08747301631,Pinus strobus,北美乔松,",为害植物,自然寄主"
,165ac9cc-6008-4d0b-8800-d6bec099cab6,1e6a4ffa-60d7-43f5-ac97-d3d1f4af0333,Pinus sylvestris,欧洲赤松,",自然寄主"
,165ac9cc-6008-4d0b-8800-d6bec099cab6,cdafd287-2b2c-4044-8ba5-8b32e952ffd0,Pinus tabulaeformis,油松,自然寄主
,d213fe69-032b-48a5-b076-f06196a54617,d1e378d0-6376-481a-9c28-dcab198456c6,Alnus incana,灰桤木，赤杨,",自然寄主"
,d213fe69-032b-48a5-b076-f06196a54617,af6f8b03-1a96-492a-8dc6-9ef17009f64e,Betula papyrifera,纸桦,",为害植物,自然寄主"
,d213fe69-032b-48a5-b076-f06196a54617,6cca31cc-90dd-4884-aa9f-88a358002555,Pinus ponderosa,"西黄松,黄松",",为害植物,自然寄主"
,d213fe69-032b-48a5-b076-f06196a54617,24bf2fed-a99b-41a7-95b7-1cd67da147aa,Salix,柳属,",为害植物,自然寄主"
,29f409dc-bcfe-40e6-ad1b-3fcacfc9ca58,d1b04b3f-55f9-4bc0-9e47-7d805c8477e0,Betula,桦木属,",为害植物,自然寄主"
,29f409dc-bcfe-40e6-ad1b-3fcacfc9ca58,d662af70-6532-4e72-a1e6-e743d9296c15,Betula pubescens,毛桦,",为害植物,自然寄主"
,f05de5e0-95cb-4974-bb80-6133711883aa,fe8677d2-7e50-496b-a56a-0bb9db7d5e3c,Abies,冷杉属,",接种寄主,其他,为害植物,自然寄主"
,f05de5e0-95cb-4974-bb80-6133711883aa,994ef004-ae92-48bd-bdde-9da4a5a4e685,Abies alba,欧洲冷杉,",为害植物,自然寄主"
,f05de5e0-95cb-4974-bb80-6133711883aa,cb3721c9-c50f-487e-9921-b07c03287224,Picea,云杉属,",为害植物,自然寄主"
,f05de5e0-95cb-4974-bb80-6133711883aa,97066c2c-5305-4665-8715-b550c8714287,Picea abies,欧洲云杉,",为害植物,自然寄主"
,f05de5e0-95cb-4974-bb80-6133711883aa,2d650e66-7018-4cc2-aa64-1ba7d2089b66,Picea sitchensis,巨云杉，西特喀云杉,",为害植物,自然寄主"
,e2f6ffbc-fee3-4be0-95c9-80d1a23a53c7,24bf2fed-a99b-41a7-95b7-1cd67da147aa,Salix,柳属,",为害植物,自然寄主"
,4a13df42-e392-4687-8d37-1fb2cd2f8348,309056a0-8689-4969-b2f6-95578a04107f,Abies magnifica,加州红冷杉,",其他,自然寄主"
,4a13df42-e392-4687-8d37-1fb2cd2f8348,2096f4c8-c836-4259-8486-1b396729b607,Clematis,铁线莲属,",自然寄主"
,4a13df42-e392-4687-8d37-1fb2cd2f8348,065312f5-6a9a-481c-a7b6-acf27ce88fa8,Clematis lasiantha,,自然寄主
,4a13df42-e392-4687-8d37-1fb2cd2f8348,88ef0958-55b0-4975-94ad-634cdaa3ffa9,Pulsatilla hirsutissima,,自然寄主
,5e523422-f12b-4beb-8d19-36c9b0c49bae,909aa5fa-4b0a-4e9a-a85f-8d5ddb47ae46,Pinus pumila,偃松,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,fe8677d2-7e50-496b-a56a-0bb9db7d5e3c,Abies,冷杉属,",接种寄主,其他,为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,635b8a65-45cb-4c1f-bb24-66c82e4e0b55,Abies balsamea,香脂冷杉,",为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,c021105f-7743-4d80-afd4-75b9592a23da,Abies concolor,白冷杉，科罗拉多冷杉,",其他,为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,0e256e17-1dca-47aa-9dfc-7dd14fee9e3f,Abies grandis,大冷杉，北美冷杉,"其他,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,74612aa6-81cf-4cc7-8e37-b077450715bd,Abies lasiocarpa,毛果冷杉，落矶山冷杉,",为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,309056a0-8689-4969-b2f6-95578a04107f,Abies magnifica,加州红冷杉,",其他,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,3be7b38f-dcab-4f2c-8326-6325231299bf,Juniperus,刺柏属,",自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,77a17146-7584-4476-bda8-6a399dc86713,Larix laricina,北美落叶松,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,0f7443bb-3c9f-4714-bc96-2cf9cc90bfc9,Larix lyallii,高山落叶松,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,7f6a148c-e921-45c9-8c8f-807052edf7d6,Larix occidentalis,美国西部落叶松,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,cb3721c9-c50f-487e-9921-b07c03287224,Picea,云杉属,",为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,075c982c-5b96-4a44-a032-14712a23ab64,Picea engelmanni,,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,b810ab34-65de-4a04-a433-8fe67bd146bd,Picea glauca,白云杉,",接种寄主,为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,2f92b7b9-8a3c-488b-9b6f-37e8c4430c6a,Picea mariana,黑云杉,",接种寄主,为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,dd06e028-2b40-4d22-9025-79df2ac6c0c6,Picea pungens,蓝叶云杉，北美云杉,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,c33711a5-df90-489d-a5e9-0c95064a97d9,Picea rubens,红云杉,"为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,2d650e66-7018-4cc2-aa64-1ba7d2089b66,Picea sitchensis,巨云杉，西特喀云杉,",为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,3c396d94-38db-466c-8ec8-9db3df48901f,Pinus contorta,扭叶松；小干松,"为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,90d39f94-7f2e-482e-80b5-87abfc5c740a,Pseudotsuga,黄杉属,",自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,d8e1fe1f-c76e-432d-aa12-ff8cd78f470f,Pseudotsuga menziesii,花旗松,",为害植物,自然寄主"
,0c2b6169-33bb-445e-b821-17e09a97951c,b5e123dc-f53b-414d-b5e9-8af95c0f6f43,Thuja plicata,北美乔柏,自然寄主
,0c2b6169-33bb-445e-b821-17e09a97951c,4fa8d89f-7449-42cc-8f52-f99d015ff3c9,Tsuga heterophylla,异叶铁杉,",自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,69dd3051-83a0-4ac5-9665-0917ae487900,Allium cepa,洋葱,",接种寄主,危害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,1f7ced4d-eaf4-45d4-8bbc-336bd09ec3f6,Arachis hypogaea,落花生,",接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,c69755c1-1822-45b9-8f86-4f479d85dbb4,Beta vulgaris var. saccharifera,糖萝卜,",其他,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,3ae0a15b-02b4-446a-9d43-1c95a534c95d,Brassica cretica subsp. cretica,花椰菜,"接种寄主,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,143e2058-bec2-4fd2-bdb5-0676f2c8060c,Brassica juncea,芥菜,",接种寄主,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,aeb2e1f1-210d-4404-8f6c-dec57961153a,Brassica napus var. napus,,",自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,504f6a16-d774-495e-a5b4-fa25582e64ee,Brassica oleracea var. capitata,甘蓝,",,接种寄主,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,64597db5-aaa9-4a17-aea6-57fd09ac1dfd,Cajanus cajan,木豆,",自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,8ce45f53-3b6d-4e86-be48-7731a94857d9,Camellia sinensis,茶,",接种寄主,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,b42ec4d9-d4e2-4b5f-8366-80d97b3e1922,Capsicum annuum,辣椒,",接种寄主,其他,危害植物,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,91441a65-db37-4d5b-9f35-0c8b1a84eab7,Cenchrus americanus,珍珠粟,"其他,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,aeab3290-6796-477c-a591-4437868ebc74,Citrus,柑橘属,",,接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,083f23c2-849d-418b-85ea-1f2b49e411ec,Coffea arabica,小粒咖啡,",自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,2094b5f7-ac9b-4fa5-87f9-9b3e923e43d9,Colocasia esculenta,芋,"其他,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,eee41e59-4008-4643-ac3e-60ac56c7de1e,Corchorus,黄麻属,自然寄主
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,9fb04635-7a62-4107-a43c-ab1b3943464a,Crotalaria juncea,菽麻,"接种寄主,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,912acc50-cfa8-439d-ba14-4157dd773846,Cucumis sativus,黄瓜,",,接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,12a680bc-fd7e-4de5-b108-11187ed34ac2,Fragaria,草莓属,",自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,e0275ee3-56f6-4421-9f49-1b438346332a,Glycine max,大豆,",接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,bd81ab0e-f04f-47fb-9b20-ff13ab76f3db,Gossypium hirsutum,陆地棉,",接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,7ddfc37d-8468-482b-ae36-e505299dc6a6,Helianthus annuus,向日葵,",接种寄主,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,32db6049-67ea-4643-ab38-4d567ebfae00,Hordeum,大麦属,自然寄主
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,1f350363-aa98-4a05-b162-e87dd7654812,Ipomoea batatas,番薯；金叶甘薯,",其他,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,312285cf-0ebd-4e95-9480-82d5c9a94aeb,Manihot esculenta,木薯,",接种寄主,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,0e16212e-fa81-4e54-bf4c-ede28e25a76f,Medicago sativa,紫苜蓿,",接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,affd43f4-2610-4247-85f4-b8bff6762971,Musa,芭蕉属,",其他,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,3ca7de60-355c-4e76-8c27-e5977a0843d1,Nasturtium officinale,豆瓣菜,自然寄主
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,9174be4a-e1b4-449b-85ef-4ff046068d1b,Nicotiana tabacum,烟草,",接种寄主,其他,为害植物,自然寄主"
,af8fbac5-ac2a-49aa-9a88-552eb879bab0,6376a7b3-85f9-457b-8c63-420795835f98,Oryza sativa,稻,",,接种寄主,其他,为害植物,自然寄主"
