id,species_guid,icode,author_display,title
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,159124,李明福等，2013,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,159124,李明福等，2013,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,155150,"国家农业科学数据共享中心, 2007",
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,159124,李明福等，2013,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,16125698,"CABI, 2024",
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,159124,李明福等，2013,
,ad04b3c6-9ebb-4d16-be17-ae1398b0216c,1654,CMI/AAB,
,dc632855-f004-44d4-af94-6ee26394cf82,168230,"EPPO,2021",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,7aac2c99-8c82-41df-a13c-e32ebc027c60,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,165810,"Chen L F, et al. 2017",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,165810,"Chen L F, et al. 2017",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,fb257902-f75d-4504-8c10-4a73135cda03,7000,"CAB, 2006",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,161526,"Al Rwahnih M, et al. 2015",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,165749,"Jo Y, et al. 2017",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,168358,"Schoelz J E, et al. 2019",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,17124614,The EU Commission,
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,17124614,The EU Commission,
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,17124614,The EU Commission,
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,159056,"Rwahnih et al., 2013",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,164996,"Lim S, et al. 2016",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,165060,"Xiao H, Meng B. 2016",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,167141,"Yao X L, et al. 2018",
,c015ae98-e310-4d26-be2d-a1bb38a7b90f,168362,"Gasperin-Bulbarela J, et al. 2019",
,4c133f0b-e657-4ebd-a798-fd64e302e5f9,7000,"CAB, 2006",
,188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
,188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
,188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
,188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
,188145ff-76c0-4bf3-97e1-1b8d16db3329,7000,"CAB, 2006",
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,17124614,The EU Commission,
,39fe6370-043c-4b6f-bed2-3cb54714b0d5,7000,"CAB, 2006",
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,154883,"廖太林,等.2005",
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,02dd3141-35a9-4d8d-bd57-a158a139d6a0,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,163762,国际应用生物科学中心（CABI）,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,eb413f5e-5e6b-4474-8843-ed1028e1fdfe,17124614,The EU Commission,
,ecadfa07-d145-4f12-a5fe-3071094b2981,168525,"Robinson, 2010",
,605096df-fff1-4eb7-9c96-5e9f1755a987,168328,"Mituti T, et al. 2019",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,7504b1f9-b27b-4f2d-b1df-39e9d04d841c,168525,"Robinson, 2010",
,6cc9ee6c-b0af-4cbd-a038-561f258ce330,168525,"Robinson, 2010",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,153568,"陈乃中, 2009",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,448,"CABI and EPPO, 1992",
,dfd6ed36-d6a8-4b07-a595-dac6f5ccf53d,7000,"CAB, 2006",
,a496803a-fff5-4637-82e3-b58e69355462,168525,"Robinson, 2010",
,58ea2b95-5e75-40f7-a27e-02c027b24c35,168525,"Robinson, 2010",
,d0fcbc24-22d6-427a-8460-74aa2a5291ac,168525,"Robinson, 2010",
,80972297-3019-4d38-a3a2-a2a5b5ef147f,168525,"Robinson, 2010",
,80972297-3019-4d38-a3a2-a2a5b5ef147f,168525,"Robinson, 2010",
,91a80bd6-d2a8-41fe-8d32-23f55ba0a70b,168525,"Robinson, 2010",
,4e4539b7-8e29-433a-8360-0896b1a2be23,168525,"Robinson, 2010",
,4e4539b7-8e29-433a-8360-0896b1a2be23,168525,"Robinson, 2010",
,4e4539b7-8e29-433a-8360-0896b1a2be23,168525,"Robinson, 2010",
,4e4539b7-8e29-433a-8360-0896b1a2be23,168525,"Robinson, 2010",
,c8ada4b1-0c60-4f28-a440-aaddf15405dc,168525,"Robinson, 2010",
,c8ada4b1-0c60-4f28-a440-aaddf15405dc,168525,"Robinson, 2010",
,21a4e0c9-5a45-45d1-b2a1-6dade90e0cdc,168525,"Robinson, 2010",
,21a4e0c9-5a45-45d1-b2a1-6dade90e0cdc,168525,"Robinson, 2010",
,99359a83-2a8d-43e4-a2a7-d21d868055a6,168525,"Robinson, 2010",
,8ea542e8-951d-4bc9-be5e-ad05d93c434b,168525,"Robinson, 2010",
,c5da3e42-b694-4a57-96c2-24cdcc2ca571,168525,"Robinson, 2010",
,b01bc710-60d8-4c96-b0d6-d21effc7ce2c,168525,"Robinson, 2010",
,b01bc710-60d8-4c96-b0d6-d21effc7ce2c,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,afa74289-3482-4563-8db5-25cbfd7cfbc6,168525,"Robinson, 2010",
,8b7ddb99-98df-4906-8748-a524cc2eaead,168525,"Robinson, 2010",
,8b7ddb99-98df-4906-8748-a524cc2eaead,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,f4767f2c-1e1f-4568-8de5-fb1bd90e78fb,168525,"Robinson, 2010",
,879f00bf-7bf3-4be0-bc87-d19bb206c114,168525,"Robinson, 2010",
,c9440658-2dbe-41b6-bcaa-1dc43c2ce60c,168525,"Robinson, 2010",
,c9440658-2dbe-41b6-bcaa-1dc43c2ce60c,168525,"Robinson, 2010",
,0ab771bd-7b00-4999-ba89-47b2e43a0eb2,168525,"Robinson, 2010",
,3ed204ff-73de-4a98-9776-66293938498a,15274745,CABI;2025,
,9d24215d-7758-4de3-953d-f04ea0fbed64,17262673,鞠永涛，白娟编译，2020,
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,10015187,CABI;2025,
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,158866,"Batuman & Gilbertson, 2013",
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,10015187,CABI;2025,
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,158866,"Batuman & Gilbertson, 2013",
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,43339b19-694f-48bc-9de4-5c2a77961e90,10402464,"EPPO, 2025",
,22a7e31c-3f4c-4df7-85fa-4433dd70bc20,161999,张露茜，2016,
,22a7e31c-3f4c-4df7-85fa-4433dd70bc20,165617,"Kingsnorth J, et al. 2017",
,22a7e31c-3f4c-4df7-85fa-4433dd70bc20,165454,"Wenneker M, et al. 2017",
,1c61a01b-a4e2-4341-b8bb-b901a2084c1d,169468,"张莹, 等. 2020",
,1c61a01b-a4e2-4341-b8bb-b901a2084c1d,169502,"焦彬彬, 等. 2020",
,1c61a01b-a4e2-4341-b8bb-b901a2084c1d,169502,"焦彬彬, 等. 2020",
,8823ea86-616e-4c36-80fc-399446569b5d,14345463,CABI;2025,
,8823ea86-616e-4c36-80fc-399446569b5d,14345463,CABI;2025,
,8823ea86-616e-4c36-80fc-399446569b5d,14345463,CABI;2025,
,04495740-a00e-4851-b9fd-c8f0a6044208,153952,"Echemendia et al., 2005",
,f803677f-5c4a-4f4d-a29d-8c6749b2c15e,10534780,CABI;2025,
,f803677f-5c4a-4f4d-a29d-8c6749b2c15e,2595,"Scalenet, 2006",
