guid,scientific_name,scientific_name_with_authors,authorship,chinese_name,english_name,abbreviation,classification,parent_genus,taxonomic_level,sources,confirmation_status,reviewer,review_time,original_risk_code,is_species,author,created_time,editor,modified_time,temp_created_time
abc78951-0ca2-4820-88cf-a8abe8627c80,Plochionus pallens,"Plochionus pallens (Fabricius, 1775)","(Fabricius, 1775)",(步甲),,,昆虫,Plochionus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2de688b7-49d2-4e47-b0d2-a8b9dc504f97,Arthrocnodax vitis,"Arthrocnodax vitis Rubsaamen, 1895","Rubsaamen, 1895",(瘿蚊),,,昆虫,Arthrocnodax,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
dafc2261-0c24-49a3-bd22-a83c9a4324f8,Echthromorpha agrestoria,"Echthromorpha agrestoria (Swederus, 1787)","(Swederus, 1787)",(姬蜂),,,昆虫,Echthromorpha,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d6588610-e383-47c5-8290-a843a187acef,Tephritis crepidis,Tephritis crepidis Hendel,Hendel,(实蝇),,,昆虫,Tephritis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1726866a-fcd4-4dfd-9a10-a86f3b604a07,Diconocoris hewetti,"Diconocoris hewetti (Distant, 1908)","(Distant, 1908)",(网蝽),pepper lace bug,,昆虫,Diconocoris,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
ba0ef617-04d8-4aad-9f16-af8d0255a329,Hydrochasma,"Hydrochasma Hendel, 1936","Hendel, 1936",(水蝇),,,昆虫,Ephydridae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
bf15f390-f7f7-4478-b3eb-af8f03d17869,Pseudoscymnus pallidicollis,"Pseudoscymnus pallidicollis (Mulsant, 1853)","(Mulsant, 1853)",(方突毛瓢虫属),,,昆虫,Pseudoscymnus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a0392b56-25f6-4a80-b83f-af70beade43e,Platynopus septemdecimmaculatus,Platynopus septemdecimmaculatus (Palisot de Beauvois),(Palisot de Beauvois),(蝽),,,昆虫,Platynopus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
cca40e1f-6f6d-417a-89de-a17ac6db3ac5,Cirrospilus variegatus,"Cirrospilus variegatus (Masi, 1907)","(Masi, 1907)",(姬小蜂),,,昆虫,Cirrospilus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6ced43c7-747b-4d3e-97fe-a5d347e37fdd,Haplothrips tenuipennis,Haplothrips tenuipennis Bagnall,Bagnall,(单管蓟马属),"tea, thrips, black",,昆虫,Haplothrips,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
560c51c9-4309-4ffc-b75a-a36d7f31715d,Coccophagus baldassarii,"Coccophagus baldassarii Compere, 1931","Compere, 1931",(食蚧蚜小蜂属),,,昆虫,Coccophagus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6be020f1-dc0c-4182-a3fd-8ea0035bb90a,Chaetocnema amazona,Chaetocnema amazona Baly,Baly,(凹胫跳甲属),,,昆虫,Chaetocnema,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2e5019f4-d093-4ec6-8375-8eb7522bd2d8,Geocoris jucundus,"Geocoris jucundus (Fieber, 1861)","(Fieber, 1861)",(大眼长蝽属),,,昆虫,Geocoris,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d5f25a7a-fb5a-40f2-b953-8204e56f34dd,Anatis labiculata,"Anatis labiculata (Say, 1824)","(Say, 1824)",(瓢虫),,,昆虫,Anatis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
02b2c87b-b2e7-490d-a1ed-81b8ba8a4da0,Ceutorhynchus trimaculatus,Ceutorhynchus trimaculatus ,,(龟象属),,,昆虫,Ceutorhynchus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
11e94305-d478-4ff2-9df3-7e9aa6928f1f,Bembecia chrysisiformis,Bembecia chrysisiformis ,,(纹透翅蛾属),,,昆虫,Bembecia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d03eda55-1589-4fe0-ba83-8d8162b4e87a,Epitrix pilosa,Epitrix pilosa Jacoby,Jacoby,(毛跳甲属),,,昆虫,Epitrix,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
cd883e28-66f7-4d43-9250-81852c815e33,Turanogonia,"Turanogonia Rohdendorf, 1924","Rohdendorf, 1924",(寄蝇),,,昆虫,Tachinidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
0f914679-240c-4594-be72-81862aeaec73,Erixestus,"Erixestus Crawford, 1910","Crawford, 1910",(金小蜂),,,昆虫,Pteromalidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f2a22377-a76f-445d-a279-8897eb8d30b1,Zygogramma disrupta,Zygogramma disrupta (Rogers),(Rogers),(南美叶甲属),,,昆虫,Zygogramma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
80b3d620-898e-4c82-84b9-77da8fa860c9,Copicerus irroratus,Copicerus irroratus Swartz,Swartz,(稻飞虱),,,昆虫,Copicerus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
86379990-ebd6-4593-9e9f-780f25b10588,Pyrethrum,Pyrethrum ,,小黄菊属,,,杂草,Asteraceae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
39ad3deb-4640-4cd5-8156-77e2e79f11ec,Blepharipa schineri,"Blepharipa schineri (Mesnil, 1939)","(Mesnil, 1939)",(寄蝇),,,昆虫,Blepharipa,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5b5b745f-88a7-4160-9e85-6ecf11d61a3c,Catorhintha guttala,Catorhintha guttala (F.),(F.),(缘蝽),,,昆虫,Catorhintha,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d990a4b1-c0ff-4d5f-9f1a-6ee7bedd9d53,Sphenophorus levis,Sphenophorus levis Vaurie,Vaurie,(尖隐喙象属),,,昆虫,Sphenophorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f3475889-b2d6-484d-b465-6ea948647555,Dermolepida albohirtum,Dermolepida albohirtum (Waterhouse),(Waterhouse),(革鳞鳃金龟属),"beetle, grey back cane",,昆虫,Dermolepida,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
9fd4598d-6eb1-40db-93c7-865d656ae58a,Torymus arundinis,Torymus arundinis (Walker),(Walker),(长尾小蜂属),,,昆虫,Torymus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6ec0a06a-1a3d-401f-a2f9-83da302dd315,Panagrolaimidae,Panagrolaimidae ,,全凹科,,,线虫,Rhabditida,科,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a69aa93d-59cd-40fa-92a4-839437c2c84e,Erisyphe,Erisyphe ,,,,,真菌,Erysiphaceae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
bc96620e-f0a7-49ba-8fdc-8407e38b561c,Aoplus velox,"Aoplus velox (Cresson, 1864)","(Cresson, 1864)",(姬蜂),,,昆虫,Aoplus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
042dfeef-d4f5-4567-9cfd-8699c1149797,Scipinia horrida,"Scipinia horrida (Stal, 1859)","(Stal, 1859)",轮刺猎蝽,,,昆虫,Scipinia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
eb98790d-89a1-4f0d-b876-86c2de7eec05,Encarsia americana,"Encarsia americana (DeBach & Rose, 1981)","(DeBach & Rose, 1981)",(恩蚜小蜂属),,,昆虫,Encarsia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f6b58499-a926-4e11-a145-86c310b44103,Syrrhizus delusorius,Syrrhizus delusorius ,,,,,昆虫,Syrrhizus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
ac929afd-4b5d-4982-b40b-7f65b2224ca9,Heterarthrus ochropodus,Heterarthrus ochropodus (Klug),(Klug),(凹颜叶蜂属),,,昆虫,Heterarthrus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
227cd4a0-6583-4faf-a08c-8483566dabe7,Ancistrocerus antilope,Ancistrocerus antilope (Panzer),(Panzer),(胡蜂),,,昆虫,Ancistrocerus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
cf54b43b-e475-4402-812e-847aa57daeeb,Pteromalus apum,Pteromalus apum (Retzius),(Retzius),(金小蜂属),,,昆虫,Pteromalus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
652e0163-68d4-408b-9c66-78d50046bded,Chilocorus wahlbergi,Chilocorus wahlbergi Mulsant,Mulsant,(盔唇瓢虫属),,,昆虫,Chilocorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6043096e-8b69-4c1c-8f0a-78bffb8526fe,Pediobius acantha,Pediobius acantha (WalkerWlk.),(WalkerWlk.),(柄腹姬小蜂属),,,昆虫,Pediobius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f162be3e-3e6f-4dcf-b524-78ea2fceecb6,Epyris,"Epyris Westwood, 1832","Westwood, 1832",(肿腿蜂),,,昆虫,Bethylidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4d2a55c6-792d-4514-85d5-78e0a9390464,Eurytoma xylotrechi,Eurytoma xylotrechi Ferriere,Ferriere,(广肩小蜂属),,,昆虫,Eurytoma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
c96f20a3-b042-4f15-af54-8535d2a4ba17,Nosema kingi,Nosema kingi ,,,,,原生动物,Nosema,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
9145cd8a-1408-44de-9f4c-851851145fe5,Ditylenchus africanus,"Ditylenchus africanus Wendt et al., 1995","Wendt et al., 1995",,peanut pod nematode,,线虫,Ditylenchus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
be1359e3-6c5c-4e25-95ed-8c9a53fb98f8,Nosema mylloceri,Nosema mylloceri ,,,,,原生动物,Nosema,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6eb1e7e4-9e22-4547-a471-8c496af98a19,Blastothrix truncatipennis,"Blastothrix truncatipennis (Ferriere, 1955)","(Ferriere, 1955)",(跳小蜂),,,昆虫,Blastothrix,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
46b9372f-6e42-4e19-8523-8bfa3ba64631,Meteorus laphygmae,Meteorus laphygmae Viereck,Viereck,(悬茧蜂属),,,昆虫,Meteorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f62ee6e3-5fc2-40ba-8300-8c1a59bffce3,Pseudoazya orbigera,Pseudoazya orbigera ,,(瓢虫),,,昆虫,Pseudoazya,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
b1238d11-b4b2-4726-abd0-8bd1aef59e81,Neastymachus dispar,"Neastymachus dispar Prinsloo, 1996","Prinsloo, 1996",(跳小蜂),,,昆虫,Neastymachus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
ed5a4911-3f77-402c-96e8-953893510450,Coelophora quadrivittata,"Coelophora quadrivittata Fauvel, 1903","Fauvel, 1903",(盘耳瓢虫属),,,昆虫,Coelophora,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
58132f6e-26e7-40e5-8aa2-952b1646ee3e,Coccidophilus marginatus,"Coccidophilus marginatus (LeConte, 1878)","(LeConte, 1878)",(瓢虫),,,昆虫,Coccidophilus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6e4e7174-c475-4d4e-b7d3-8825be532595,Halticoptera patellana,Halticoptera patellana (Dalman),(Dalman),(赘须金小蜂属),,,昆虫,Halticoptera,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
c9ad17d4-bf94-495d-9c1c-9071404c0873,Orius majusculus,Orius majusculus (Reuter),(Reuter),(小花蝽属),,,昆虫,Orius,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a134381f-43c4-4f72-a15a-90a491fdf338,Carcelia beijingensis,"Carcelia beijingensis Chao & Liang, 1986","Chao & Liang, 1986",(狭颊寄蝇),,,昆虫,Carcelia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
0c849362-4f87-440f-8be7-904786bef8d5,Hemisturmia tortricis,"Hemisturmia tortricis (Coquillett, 1897)","(Coquillett, 1897)",(寄蝇),,,昆虫,Hemisturmia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1175e25f-b997-4081-85bc-9ad39079481b,Campoplex homonae,Campoplex homonae (Sonan),(Sonan),(高缝姬蜂属),,,昆虫,Campoplex,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5718932a-1ed7-4a3a-b523-8cc98683a724,Zethus spinipes,"Zethus spinipes Say, 1837","Say, 1837",(长腹胡蜂属),,,昆虫,Zethus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
ab4bb5ba-6633-46e2-8f12-9a433e79adb6,Doryctobracon toxotrypanae,"Doryctobracon toxotrypanae (Muesebeck, 1958)","(Muesebeck, 1958)",(茧蜂),,,昆虫,Doryctobracon,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
751054e2-f7c8-4fcb-9b17-82e64956d2f6,Sturmiopsis emdeni,"Sturmiopsis emdeni Mesnil, 1952","Mesnil, 1952",(寄蝇),,,昆虫,Sturmiopsis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
89152916-b2fd-4c6f-a36a-90bd3f8a054a,Uroleucon nigrotuberculatum,"Uroleucon nigrotuberculatum (Olive, 1963)","(Olive, 1963)",(指网管蚜属),,,昆虫,Uroleucon,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
164f8364-552a-4b86-8e53-9162fad28fa4,Nilaparvata maeander,Nilaparvata maeander Fennah,Fennah,(褐飞虱属),,,昆虫,Nilaparvata,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5346492b-459d-4785-b01e-98596ee10492,Zaeucoila unicarinata,Zaeucoila unicarinata Ashmead,Ashmead,(环腹蜂),,,昆虫,Zaeucoila,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
e4b99aed-f157-463d-8e79-97d3f904c03a,Erycia nymphalidophaga,Erycia nymphalidophaga Bar.,Bar.,(寄蝇),,,昆虫,Erycia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
54d2abff-d786-446f-99a3-9cdf3337b0fe,Chelonus caucasicus,Chelonus caucasicus Abdinbekova,Abdinbekova,(甲腹茧蜂属),,,昆虫,Chelonus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
574961b0-6f77-4e6c-8afd-95e4272b954a,Osmia cornifrons,"Osmia cornifrons (Radoszkowski, 1887)","(Radoszkowski, 1887)",角额壁蜂,pollinator of apple (japan),,昆虫,Osmia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
85441627-3821-4f77-a208-95a58ab00daa,Ecthrodelphax fairchildii,Ecthrodelphax fairchildii (Perkins),(Perkins),,,,昆虫,Ecthrodelphax,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2488395f-1d21-428c-8f6f-9961fa4bd98a,Apanteles kariyai,Apanteles kariyai Watanabe,Watanabe,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2db3d69b-17c8-416f-908b-8d17cde98cd6,Longitarsus manilensis,Longitarsus manilensis Weise,Weise,(长跗跳甲属),,,昆虫,Longitarsus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
45f0b07f-1a71-4be4-b435-8fa449dd08f5,Hockeria nudaureliae,"Hockeria nudaureliae Boucek, 1974","Boucek, 1974",(霍克小蜂属),,,昆虫,Hockeria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f6764c9c-1fbf-47d4-8476-00b092306d2e,Ctenucha virginica,Ctenucha virginica Esper,Esper,(灯蛾),,,昆虫,Ctenucha,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a0fdb9fa-f8f0-4237-9088-0092e6ce4e5a,Calopogonium mucunoides,Calopogonium mucunoides ,,毛蔓豆,calopo (Australia),,杂草,Calopogonium,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
03b80346-c5d4-490c-96fe-00e08308c6ee,Exhyalanthrax viduatus,Exhyalanthrax viduatus (Loew),(Loew),(蜂虻),,,昆虫,Exhyalanthrax,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
2c651428-30b3-479f-8545-00f3830949f0,Adelognathus granulatus,"Adelognathus granulatus Perkins, 1943","Perkins, 1943",(姬蜂),,,昆虫,Adelognathus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
7c2972b7-06ed-41be-a003-f1ff74d3e207,Agathis agilis,"Agathis agilis Cresson, 1873","Cresson, 1873",(茧蜂),,,昆虫,Agathis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
0a3492a7-daf4-4d80-b177-0158a332d2ea,Ancylostomia,"Ancylostomia Ragonot, 1893","Ragonot, 1893",(草螟),,,昆虫,Crambidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
6623d503-8e7b-4d6c-ba2d-0190717debae,Bracheliopsis,"Bracheliopsis Emden, 1960","Emden, 1960",(寄蝇),,,昆虫,Tachinidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
acc92f5b-4737-4d0e-ad4b-fed8ffc5183e,Echium plantagineum,Echium plantagineum L. (1771),L. (1771),,Paterson's curse,,杂草,Echium,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
172b023c-2a73-43a6-95a5-0145cd0d691a,Bellura obliqua,Bellura obliqua (Walker),(Walker),(夜蛾),,,昆虫,Bellura,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
5a1753e3-2ba3-4817-a5d6-e279fb24dda2,Praon necans,"Praon necans Mackauer, 1959","Mackauer, 1959",(蚜外茧蜂属),,,昆虫,Praon,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
0a967c3d-d6ce-4c6b-a0bd-e258bfb1f478,Coelocephalapion pigrae,Coelocephalapion pigrae ,,(三锥象虫),,,昆虫,Coelocephalapion,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
636832fc-afcf-4a5f-80ee-eee0e74638b4,Asystasia gangetica,Asystasia gangetica ,,宽叶十万错,coromandel,,杂草,Asystasia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
dcdea90b-c441-4a62-b971-fc8f93ebc9ee,Trichogramma danubiense,Trichogramma danubiense ,,(赤眼蜂属),,,昆虫,Trichogramma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d086b79a-84a3-4148-8bcf-f358a1ab4636,Chrysodeixis argentifera,Chrysodeixis argentifera (Guenee),(Guenee),(锞纹夜蛾属),"tobacco, looper",,昆虫,Chrysodeixis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
bc87217f-a308-43d3-94ec-f35f5d1f75fc,Venturia palmaris,"Venturia palmaris (Wilkinson, 1928)","(Wilkinson, 1928)",(圆柄姬蜂属),,,昆虫,Venturia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f29eba67-d54c-4991-b38d-f67bce91e013,Microplitis feltiae,"Microplitis feltiae Muesebeck, 1922","Muesebeck, 1922",(侧沟茧蜂属),,,昆虫,Microplitis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f9ad60ad-9357-45c2-972a-f6dff217cbf6,Berosus,"Berosus Leach, 1817","Leach, 1817",(水龟虫),,,昆虫,Hydrophilidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
9d3f4b36-67fd-4aa5-a966-f59ff35f6ee8,Uresiphita ornithopteralis,"Uresiphita ornithopteralis Guenee, 1854","Guenee, 1854",(草螟),tree lucerne moth,,昆虫,Uresiphita,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
9d73eed9-9d79-463c-9c5f-ee6796077ad0,Eumicrosoma beneficum,"Eumicrosoma beneficum Gahan, 1913","Gahan, 1913",(黑卵蜂),,,昆虫,Eumicrosoma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f5b976d0-d69b-433e-9572-eed3cb9fca6a,Tetrastichus murakamii,Tetrastichus murakamii Sugonyaev,Sugonyaev,(啮小蜂属),,,昆虫,Tetrastichus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
d4d5cdcf-d20a-4002-8bcc-ea1fd1d407a4,Geoica,"Geoica Hart, 1894","Hart, 1894",(蚜),,,昆虫,Aphididae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
1aa7ce7f-e11d-415e-8afc-ea219c0e2b39,Belonuchus,"Belonuchus Nordmann, 1837","Nordmann, 1837",(隐翅虫),,,昆虫,Staphylinidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
167a4bcb-ad42-4323-a27c-f5b07d2d9b26,Longitarsus albineus,Longitarsus albineus (Foudras),(Foudras),(长跗跳甲属),,,昆虫,Longistigma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
a678cf5b-6352-4bec-b107-f4f34cc687e5,Heterorhabditis bacteriophora,Heterorhabditis bacteriophora Poinar,Poinar,,,,线虫,Heterorhabditis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
314dd99f-7222-4ff0-8a11-f556bd846e7b,Metaphycus eruptor,"Metaphycus eruptor (Howard, 1881)","(Howard, 1881)",(阔柄跳小蜂属),,,昆虫,Metaphycus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
43650ed9-3ae3-40fc-b1c3-f5409e0c41e9,Brachymeria albotibialis,"Brachymeria albotibialis (Ashmead, 1904)","(Ashmead, 1904)",(大腿小蜂属),,,昆虫,Brachymeria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4f057c25-4507-4263-a32e-f59188640c66,Ptyonocera,"Ptyonocera Hampson, 1901","Hampson, 1901",(螟蛾),,,昆虫,Pyralidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f1ec73ec-d243-4a31-b558-ee47ff010691,Distatrix solanae,"Distatrix carolinae Mason, 1981","Distatrix carolinae Mason, 1981",(茧蜂),,,昆虫,Distatrix,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4b500c1c-3498-4785-99d7-dddb4ebf991f,Rhyephenes maillei,Rhyephenes maillei (Gay & Solier),(Gay & Solier),(象甲),,,昆虫,Rhyephenes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
f9538b11-bdaf-4b0f-aa95-de1b14a301d4,Noctuidonema guyanense,Noctuidonema guyanense ,,,,,线虫,Noctuidonema,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
4dff15a7-c9d6-4fe1-84b6-d685f8c67a39,Neaspilota viridescens,Neaspilota viridescens Quisenberry,Quisenberry,(实蝇),,,昆虫,Neaspilota,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28,,2001-01-01,2022-10-04 20:32:07.130
