guid,scientific_name,scientific_name_with_authors,authorship,chinese_name,english_name,abbreviation,classification,parent_genus,taxonomic_level,sources,confirmation_status,reviewer,review_time,original_risk_code,is_species,author,created_time,editor,modified_time,temp_created_time
5a7a3342-0cb5-472c-9493-b1ce62d95578,Hexamermis angustata,Hexamermis angustata ,,,,,线虫,Hexamermis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
b28675be-e5e0-4c87-90f2-b180bd9a20bb,Tetrastichus setifer,"Tetrastichus setifer Thomson, 1878","Thomson, 1878",(啮小蜂属),,,昆虫,Tetrastichus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
086c51bc-1e50-4091-888d-b1b40424ada3,Campylocheta risbeci,"Campylocheta risbeci (Mesnil, 1944)","(Mesnil, 1944)",(寄蝇),,,昆虫,Campylocheta,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
135a11d3-18e5-4704-83b6-b0b16620b4e2,Calosoma inquisitor,Calosoma inquisitor (Linnaeus),(Linnaeus),(广肩步甲属),,,昆虫,Calosoma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
82acea95-094d-42fe-9223-b6b85e3d60c1,Scambus annulatus,Scambus annulatus (Kiss),(Kiss),(曲姬蜂属),,,昆虫,Scambus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
4eb45f70-56b2-4ae4-8b59-b8b8765169d8,Chliaria orthona,Chliaria orthona Hewitson,Hewitson,(蒲灰蝶属),,,昆虫,Chliaria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
42563b6c-ee66-4590-87fa-b67d3ae21b87,Mallochia pyralis,Mallochia pyralis ,,(姬蜂),,,昆虫,Mallochia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
1135cb5c-c9d9-438f-8180-b65baf2b798d,Coptera haywardi,"Coptera haywardi Loiacono, 1981","Loiacono, 1981",(锤角细蜂),,,昆虫,Coptera,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
4eaad29d-4c68-4bf0-85e1-9f24c015881d,Coptodisca lucifluella,Coptodisca lucifluella (Clemens),(Clemens),(辉日蛾属),,,昆虫,Coptodisca,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
5ccf4c57-0f92-446a-9fe2-a1479a29dffe,Blepharomyia piliceps,"Blepharomyia piliceps (Zetterstedt, 1859)","(Zetterstedt, 1859)",(寄蝇),,,昆虫,Blepharomyia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
8cd260b4-825e-4332-8e80-a1b680513247,Nola sorghiella,Nola sorghiella Riley,Riley,(斑瘤蛾属),sorghum webworm,,昆虫,Nola,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
114534af-0b4c-48ab-ad0e-a16e1fd5fb5a,Chrysocharis robusta,Chrysocharis robusta Yoshimoto,Yoshimoto,(姬小蜂),,,昆虫,Chrysocharis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
cbf2b39a-a5a8-4f0c-8b42-979300471a40,Creontiades pallidifer,Creontiades pallidifer (Walker),(Walker),(淡盲蝽属),brown mirid,,昆虫,Creontiades,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
fcea1f07-6a95-4a72-bccd-9e387914061a,Peleteria grioti,Peleteria grioti Blanchard,Blanchard,(长须寄蝇属),,,昆虫,Peleteria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
f10964b2-a5e6-4901-b01a-a4321044f596,Ceranisus femoratus,"Ceranisus femoratus (Gahan, 1932)","(Gahan, 1932)",(侧姬小蜂属),,,昆虫,Ceranisus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
fddec07d-b1a8-4d8a-98a6-b03f77539a60,Scepticus uniformis,Scepticus uniformis Kono,Kono,普通葫形象,"weevil, brown gourd-shaped",,昆虫,Scepticus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
618138cc-6446-4b01-9377-a40a0a8c7ee4,Erromenus punctulatus,"Erromenus punctulatus Holmgren, 1857","Holmgren, 1857",(姬蜂),,,昆虫,Erromenus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
6675503a-83ac-4849-becc-a9c0c5ccbe3f,Eretmocerus furuhashii,Eretmocerus furuhashii Rose & Zolnerowich,Rose & Zolnerowich,(桨角蚜小蜂属),,,昆虫,Eretmocerus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
ca831201-2c1b-4a57-a443-9f5341a6777d,Anagrus empoascae,Anagrus empoascae Dozier,Dozier,(缨小蜂),,,昆虫,Anagrus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
ee780011-c94c-487d-80e8-db5b284ac4ef,Metrogaleruca obscura,"Metrogaleruca obscura De Geer, 1775","De Geer, 1775",(叶甲),,,昆虫,Metrogaleruca,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
75f79080-5152-45cb-981c-e5d2f506a3e7,Descampsina,"Descampsina Mesnil, 1956","Mesnil, 1956",(寄蝇),,,昆虫,Tachinidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
da8b6d65-3a37-4bca-8210-c7bd4593f60a,Niphonoclea albata,Niphonoclea albata Newman,Newman,尼弗天牛,twig borer,,昆虫,Niphonoclea,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
c0b49b90-9f35-4173-ae98-dd3d7564634e,Falcataria moluccana,Falcataria moluccana (Miq.) Barneby & J. W. Grimes,(Miq.) Barneby & J. W. Grimes,南洋楹,batai wood,,杂草,Falcataria,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
2841036f-4220-4167-9bdc-dd5a7104ec2d,Eurytoma lathyri,"Eurytoma lathyri Zerova, 1979","Zerova, 1979",(广肩小蜂属),,,昆虫,Eurytoma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
3390fc77-e20c-4566-ac69-e3554eec77e8,Encarsia isaaci,"Encarsia isaaci Mani, 1941","Mani, 1941",(恩蚜小蜂属),,,昆虫,Encarsia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
b1f66827-8cab-4fa8-ac7b-e338c9315fb2,Apanteles hellulae,Apanteles hellulae ,,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
d3856721-6977-416e-8914-e3cf9633d5fd,Urophora aprica,"Urophora aprica (Fallen, 1814)","(Fallen, 1814)",(实蝇),,,昆虫,Urophora,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
4d9fcb35-6b0a-4b58-8950-e3ad24bf7868,Cardiastethus,"Cardiastethus Fieber, 1860","Fieber, 1860",镰花蝽属,,,昆虫,Anthocoridae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
70a9d2a4-4ea0-4f91-8863-dcbab609b853,Exeristes longiseta,"Exeristes longiseta (Ratzeburg, 1844)","(Ratzeburg, 1844)",(姬蜂),,,昆虫,Exeristes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
81ec96c0-e6c3-438d-9640-dcc26adb21b1,Apanteles nepitae,Apanteles nepitae ,,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
91ab4138-bf3d-4665-bd2e-c514d49ae407,Chelonus grapholithae,"Chelonus grapholithae McComb, 1968","McComb, 1968",(甲腹茧蜂属),,,昆虫,Chelonus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
6662b330-948b-46e3-8544-cbd9f81fc837,Trichogramma atopovirilia,Trichogramma atopovirilia Oatman & Platner,Oatman & Platner,(赤眼蜂属),,,昆虫,Trichogramma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
682f6f8a-9099-4e1a-b8c7-cbac29fb1027,Cistogaster globosa,"Cistogaster globosa (Fabricius, 1775)","(Fabricius, 1775)",(寄蝇),,,昆虫,Cistogaster,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
7e1be68c-78bf-437e-8ff9-cb83122bf698,Diadegma nana,"Diadegma nanus (Gravenhorst, 1829)","Diadegma nanus (Gravenhorst, 1829)",(姬蜂),,,昆虫,Diadegma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
af15d039-a19a-42ba-aedf-de85c86c0fa5,Tatochila autodice,Tatochila autodice (Hubner),(Hubner),(粉蝶),white butterfly,,昆虫,Tatochila,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
43cafcf7-0888-4537-ac10-ddb46011dd40,Asecodes delucchii,"Asecodes delucchii (Boucek, 1971)","(Boucek, 1971)",(姬小蜂),,,昆虫,Asecodes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
6cbab9a8-7e5a-479d-9214-ced6ca362a07,Rhyssella approximator,"Rhyssella approximator (Fabricius, 1793)","(Fabricius, 1793)",(小皱背姬蜂属),,,昆虫,Rhyssella,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
b515d116-63f6-4dd8-a5da-e14d4ec31219,Trioxys tucumanus,Trioxys tucumanus ,,(三叉蚜茧蜂属),,,昆虫,Trioxys,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
9598601d-02a3-4a88-8e22-df5a29d249f2,Raphidia ophiopsis,Raphidia ophiopsis Linnaeus,Linnaeus,(蛇蛉属),,,昆虫,Raphidia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
4e2ac1ae-67c2-4831-8fb7-e404cb4e0243,Allograpta pfeiferi,Allograpta pfeiferi (Bigot),(Bigot),(异食蚜蝇属),,,昆虫,Allograpta,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
cb23c621-1503-4510-bc9e-dfacaa17828d,Charitopes mellicornis,Charitopes mellicornis (Ashmead),(Ashmead),(姬蜂),,,昆虫,Charitopes,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
5783e9ca-fe47-472f-8d8f-dfc22eaa9d2a,Aloencyrtus portoricensis,Aloencyrtus portoricensis ,,(跳小蜂),,,昆虫,Aloencyrtus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
579f3a3c-7108-4f18-a85c-df7bd5b5df48,Xenoschesis fulvipes,"Xenoschesis fulvipes (Gravenhorst, 1829)","(Gravenhorst, 1829)",(姬蜂),,,昆虫,Xenoschesis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
95cc79d2-6986-4dfa-9770-e91db3289c6a,Aphanogmus goniozi,Aphanogmus goniozi Dessart,Dessart,(分盾细蜂),,,昆虫,Aphanogmus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
8758f1ac-6b3b-4f5c-958f-e91df363bb7f,Thylacoptila paurosema,Thylacoptila paurosema Meyrick,Meyrick,(螟蛾),,,昆虫,Thylacoptila,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
325a9faa-deed-4127-b6ae-e8a399feff79,Amata passalis,Amata passalis Fabricius,Fabricius,(鹿蛾属),,,昆虫,Amata,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
a95c6a8d-3c7c-450e-9e6e-de10fa221401,Diopsis apicalis,Diopsis apicalis Dalman,Dalman,(突眼蝇),,,昆虫,Diopsis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
9f1234ee-be0a-4853-ab08-ce0dae5edd8b,Gonophora xanthomelaena,Gonophora xanthomelaena Wiedemann,Wiedemann,(叶甲),,,昆虫,Gonophora,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
8cd47f4b-cc94-4575-9743-d9f097c41a9d,Ostrinia scapulalis,Ostrinia scapulalis (Walker),(Walker),肩秆野螟,,,昆虫,Ostrinia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
601835a6-6243-4900-8590-d8158adcfbc4,Callibracon limbatus,"Callibracon limbatus (Brulle, 1846)","(Brulle, 1846)",(茧蜂),,,昆虫,Callibracon,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
ef2c9f1d-4867-4c66-a188-cac4f9e15a6b,Ophryocystis,Ophryocystis ,,,,,原生动物,Ophryocystidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
8a66cbaf-76e1-47be-a437-d8d1f14b4fb3,Pseudogaurax higginsi,"Pseudogaurax higginsi Sabrosky, 1992","Sabrosky, 1992",(黄潜蝇),,,昆虫,Pseudogaurax,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
53298fca-6aa5-442d-8489-d615f7c8a722,Apanteles balteatae,Apanteles balteatae Lal,Lal,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
2d505f20-b97b-48bb-9477-dc631533ddaa,Pauesia juniperorum,"Pauesia juniperorum (Stary, 1960)","(Stary, 1960)",(少毛蚜茧蜂属),,,昆虫,Pauesia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
64352dac-37fc-45e6-aebb-db392c69548b,Apophua bipunctoria,"Apophua bipunctoria (Thunberg, 1822)","(Thunberg, 1822)",(姬蜂),,,昆虫,Apophua,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
02d4460e-014d-4760-a054-db12d011a269,Chilecomadia valdiviana,Chilecomadia valdiviana Dyar,Dyar,(木蠹蛾),,,昆虫,Chilecomadia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
801a3b33-d3ac-4b26-967f-c4b06b31e40a,Lysiphlebia japonica,"Lysiphlebia japonica (Ashmead, 1906)","(Ashmead, 1906)",(蚜茧蜂),,,昆虫,Lysiphlebia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
24bcee44-8fad-4553-a5df-c459fb689d9d,Avetianella longoi,"Avetianella longoi Siscaro, 1992","Siscaro, 1992",(跳小蜂),,,昆虫,Avetianella,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
4403cb3b-e7a0-4eee-9309-da49394fd2a4,Protopterocallis fumipennella,Protopterocallis fumipennella (Fitch),(Fitch),(蚜),,,昆虫,Protopterocallis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
2ad9b424-5fdb-4227-bc22-da72d0ccf9f0,Aphelopus melaleucus,Aphelopus melaleucus (Dalman),(Dalman),(螯蜂),,,昆虫,Aphelopus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
634ef533-c5a1-4a6c-b064-da86f1b980bf,Apanteles anomidis,Apanteles anomidis Watanabe,Watanabe,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
12ed86de-9bd1-43ef-83d7-d74a10e446b7,Scymnus brullei,"Scymnus brullei Mulsant, 1850","Mulsant, 1850",(小毛瓢虫属),,,昆虫,Scymnus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
ffcbd7d4-b369-4319-be29-d322f5226cf4,Exoristobia philippinensis,Exoristobia philippinensis Ashmead,Ashmead,(跳小蜂),,,昆虫,Exoristobia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
55ea30cf-c7bd-4bc3-b8df-d3355beb23aa,Winthemia manducae,"Winthemia manducae Sabrosky & DeLoach, 1970","Sabrosky & DeLoach, 1970",(温寄蝇属),,,昆虫,Winthemia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
597ce57f-82cc-4526-bc84-d17ce52d54d5,Trigonotylus ruficornis,Trigonotylus ruficornis (Geoffroy),(Geoffroy),(赤须盲蝽属),,,昆虫,Trigonotylus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
5e10816f-c713-4ea5-abb9-ca595059c109,Scambus coniferae,"Scambus coniferae Momoi, 1973","Momoi, 1973",(曲姬蜂属),,,昆虫,Scambus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
7e72c68b-8d3d-44ec-886c-d10a27ac98b0,Raphidia xanthostigma,Raphidia xanthostigma Schummel,Schummel,(蛇蛉属),,,昆虫,Raphidia,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
0593eb89-eb73-479a-8e31-d156020b7f7e,Diglyphus begini,Diglyphus begini Ashmead,Ashmead,(潜蝇姬小蜂属),,,昆虫,Diglyphus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
4ac24396-3f53-486b-b07c-c66bdd7e1bed,Trichogrammatoidea lutea,Trichogrammatoidea lutea Girault,Girault,(分索赤眼蜂属),,,昆虫,Trichogrammatoidea,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
c5e7db7c-2d2a-483d-87aa-d3ba3c537058,Cryptogonus,"Cryptogonus Mulsant, 1850","Mulsant, 1850",(瓢虫),,,昆虫,Coccinellidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
e27bcafc-a041-4bcf-93a4-d36d4d751b91,Peltamigratus,Peltamigratus ,,,,,线虫,Hoplolaimidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
f86cac16-a23b-4f86-8ae5-c42189181806,Villa paniscoides,"Villa paniscoides Bezzi, 1912","Bezzi, 1912",(蜂虻),,,昆虫,Villa,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
67caff4a-3804-47ee-923a-d4465723f370,Astragalus bayonennsis,Astragalus bayonennsis ,,,,,杂草,Astragalus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
f9616404-afb4-4af3-b3ba-ae106895ec60,Chilocorus cerberus,Chilocorus cerberus ,,(盔唇瓢虫属),,,昆虫,Chilocorus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
a7f9de29-0707-401a-a2cb-b864fb687f0b,Semidalis aleyrodiformis,"Semidalis aleyrodiformis (Stephens, 1836)","(Stephens, 1836)",(重粉蛉属),,,昆虫,Semidalis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
d50993df-b050-4fc0-9e94-ba53148ffdff,Steinernema riobravis,Steinernema riobravis ,,,,,线虫,Steinernema,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
d3db8dd1-b443-4c3e-a83d-ba180c9e8fd2,Dibrachys,"Dibrachys Forster, 1856","Forster, 1856",(金小蜂),,,昆虫,Pteromalidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
d6179af5-1196-4ff7-8199-b9ec5c11bd29,Cimex,"Cimex Linnaeus, 1758","Linnaeus, 1758",(臭虫),bat bugs,,昆虫,Cimicidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
be0a0d38-9f3f-4a59-999a-ab6ac73753a4,Drino gilva,"Drino gilva (Hartig, 1838)","(Hartig, 1838)",(寄蝇),,,昆虫,Drino,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
7fcc4abe-f806-4361-bb66-b9d78953138b,Aphanogmus floridanus,"Aphanogmus floridanus Ashmead, 1893","Ashmead, 1893",(分盾细蜂),,,昆虫,Aphanogmus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
b3c033fd-4398-4b1a-8236-aaa63a45ccf2,Apanteles pallidocinctus,Apanteles pallidocinctus ,,(绒茧蜂属),,,昆虫,Apanteles,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
208e3b9b-c737-4625-9107-aad8d0686943,Euphoriana lygivora,Euphoriana lygivora ,,(茧蜂),,,昆虫,Euphoriana,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
8973ecd7-406b-4337-ba89-b8cdd42c630e,Aduncothrips,"Aduncothrips Ananthakrishnan, 1964","Ananthakrishnan, 1964",(纹蓟马),,,昆虫,Aeolothripidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
9bc43468-95e5-494d-9e39-b912e40c80f2,Cerchysiella,"Cerchysiella Girault, 1914","Girault, 1914",(跳小蜂),,,昆虫,Encyrtidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
f295b9cb-ed56-4d35-a57d-b8dd61951dbb,Dirphys,"Dirphys Howard, 1915","Howard, 1915",(蚜小蜂),,,昆虫,Aphelinidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
0f87cea1-524c-42d8-898f-b7e12af10a5f,Eurytoma arctica,"Eurytoma arctica Thomson, 1876","Thomson, 1876",(广肩小蜂属),,,昆虫,Eurytoma,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
5bb0665d-a125-415d-81bb-b837ed3ff3a5,Aphis varians,Aphis varians Patch,Patch,(蚜属),,,昆虫,Aphis,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
f73b03bb-b409-4321-81c8-b7f32647633f,Chrysoperla harrisii,Chrysoperla harrisii (Fitch),(Fitch),(草蛉),,,昆虫,Chrysoperla,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
920cc59f-4c2f-4862-95b8-bc9ffe557aa2,Paragus compeditus,Paragus compeditus Wiedemann,Wiedemann,(小食蚜蝇属),,,昆虫,Paragus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
e70473a1-13c7-4822-81c9-bcb1f414711b,Epicauta maklini,"Epicauta maklini (Haag-Rutenberg, 1880)","(Haag-Rutenberg, 1880)",(豆芫菁属),blister beetle,,昆虫,Epicauta,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
25c810b6-e948-4f3f-834c-b3194c947a77,Pteromalus sonchi,"Pteromalus sonchi Janzon, 1983","Janzon, 1983",(金小蜂属),,,昆虫,Pteromalus,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
60938528-6997-416e-a625-ae7d3f164c16,Spaniopterus,"Spaniopterus Gahan, 1927","Gahan, 1927",(跳小蜂),,,昆虫,Encyrtidae,属,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
f78e2105-ec43-40ec-bf21-b32fba395b8f,Phytocoris calli,Phytocoris calli Knight,Knight,(植盲蝽属),,,昆虫,Phytocoris,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
75cbce9c-414b-45d2-a4f7-ae9a68a2b2ab,Vespa bicolor,"Vespa bicolor Fabricius, 1787","Fabricius, 1787",(胡蜂属),,,昆虫,Vespa,种,,已确认,admin,1900-01-01,,True,CPC2006,2007-11-28 00:00:00,,2001-01-01,2022-10-04 20:32:07.130
